Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.09G129700	Glyma.09G129900	0.282658	1.66658	0.169604	1.37605e-26
Glyma.09G130000	Glyma.09G130300	0.149676	0.123624	1.21073	0.813493
Glyma.09G130400	Glyma.09G130900	0.065045	0.0310667	2.09372	0.373149
Glyma.09G130600	Glyma.09G130800	0.173186	0.31453	0.550617	0.0583369
Glyma.09G130600	Glyma.09G131100	0.181213	0.254381	0.712368	0.236285
Glyma.09G130600	Glyma.09G131200	0.237064	0.477635	0.496329	0.318619
Glyma.09G131600	Glyma.09G131800	0.132778	0.218005	0.609056	0.0225549
Glyma.09G135200	Glyma.09G135800	0.218149	2.18305	0.0999287	1.67684e-43
Glyma.09G135300	Glyma.09G135700	0.120874	0.353581	0.341857	2.10619e-08
Glyma.09G137200	Glyma.09G137500	0.14693	0.413836	0.355044	2.036e-08
Glyma.09G139900	Glyma.09G140200	0.371138	2.05906	0.180246	3.92538e-05
Glyma.09G141600	Glyma.09G142000	0.350014	1.28145	0.27314	1.08836e-14
Glyma.09G142500	Glyma.09G142700	0.14827	0.366163	0.404928	2.70838e-08
Glyma.09G144800	Glyma.09G145300	0.292579	3.38219	0.0865056	1.73644e-21
Glyma.09G145200	Glyma.09G145400	0.0102991	0.00412465	2.49696	0.614642
Glyma.09G146000	Glyma.09G146200	0.0586742	0.155161	0.378151	0.00150566
Glyma.09G146500	Glyma.09G146700	0.0588574	0.116108	0.506919	0.00846467
Glyma.09G149400	Glyma.09G149600	0.392438	3.48504	0.112606	2.9634e-18
Glyma.09G150500	Glyma.09G151400	0.20605	1.02022	0.201967	8.7466e-47
Glyma.09G150800	Glyma.09G151200	0.184547	0.221088	0.834719	0.665413
Glyma.09G151400	Glyma.09G151700	0.022657	0.0372324	0.60853	0.0620802
Glyma.09G155500	Glyma.09G155800	0.399911	1.58494	0.252319	2.80893e-09
Glyma.09G156900	Glyma.09G157100	0.204845	1.50347	0.136248	2.79695e-19
Glyma.09G158600	Glyma.09G158900	0.270429	0.545743	0.495524	0.0335153
Glyma.09G159700	Glyma.09G159900	0.156683	0.274206	0.571408	0.0105121
Glyma.09G163300	Glyma.09G163900	0.455013	1.80032	0.25274	4.42154e-10
Glyma.09G174800	Glyma.09G175000	0.0654131	0.128913	0.507422	0.00667548
Glyma.09G175000	Glyma.09G175200	0.0768732	0.110177	0.697726	0.177832
Glyma.09G175200	Glyma.09G175400	0.128919	0.360471	0.35764	5.45136e-05
Glyma.09G175300	Glyma.09G175700	0.0799193	0.119742	0.667428	0.365459
Glyma.09G175700	Glyma.09G176000	0.128823	0.192675	0.668602	0.0303784
Glyma.09G175800	Glyma.09G176000	0.056815	0.0884812	0.642114	0.0486629
Glyma.09G176000	Glyma.09G176800	0.0797623	0.126176	0.63215	0.0415611
Glyma.09G176400	Glyma.09G176600	0.031668	0.0599146	0.528553	0.0352555
Glyma.09G181600	Glyma.09G182000	0.300355	0.874962	0.343277	4.41713e-19
Glyma.09G181700	Glyma.09G182200	0.174643	0.289227	0.603825	0.047558
Glyma.09G182000	Glyma.09G182200	0.259292	0.518891	0.499704	1.29986e-07
Glyma.09G186000	Glyma.09G186400	0.278989	1.98802	0.140335	9.30447e-49
Glyma.09G186100	Glyma.09G186400	0.200091	0.909229	0.220066	2.69029e-12
Glyma.09G189300	Glyma.09G189500	0.142332	1.06816	0.133249	1.23322e-43
Glyma.09G210400	Glyma.09G210600	0.3451	2.74929	0.125523	7.20953e-62
Glyma.09G213300	Glyma.09G213500	0.470612	0.892127	0.527517	1.78591e-06
Glyma.09G216400	Glyma.09G217200	0.212516	0.749773	0.283441	5.7806e-36
Glyma.09G219200	Glyma.09G219700	0.277813	2.56278	0.108403	1.90377e-07
Glyma.09G219200	Glyma.09G219900	0.13774	0.601398	0.229034	1.89819e-05
Glyma.09G219500	Glyma.09G219700	0.241143	1.19577	0.201663	8.70631e-06
Glyma.09G219700	Glyma.09G220200	0.271417	0.923577	0.293876	0.0135168
Glyma.09G220000	Glyma.09G220900	0.142251	0.483393	0.294275	0.00761081
Glyma.09G220200	Glyma.09G221000	0.0869487	0.352885	0.246394	0.000111867
Glyma.09G220300	Glyma.09G220900	0.0928377	0.199851	0.464535	0.071209
Glyma.09G220600	Glyma.09G220800	0.0798455	0.272721	0.292774	0.0022181
Glyma.09G220800	Glyma.09G221200	0.0522043	0.116799	0.446957	0.0918803
Glyma.09G221100	Glyma.09G221500	0.126027	0.657031	0.191813	0.00112389
Glyma.09G221500	Glyma.09G221800	0.0530108	0.128588	0.412253	0.070164
Glyma.09G221600	Glyma.09G221900	0.106579	0.123448	0.863354	0.80895
Glyma.09G221700	Glyma.09G222000	0.0692861	0.140981	0.491456	0.179856
Glyma.09G235100	Glyma.09G235300	0.091831	0.280294	0.327624	1.39646e-05
Glyma.09G236300	Glyma.09G236500	0.200047	0.255033	0.784396	0.446257
Glyma.09G243400	Glyma.09G243600	0.113527	0.221536	0.512453	0.0232208
Glyma.09G244400	Glyma.09G244600	0.282618	0.437014	0.646703	0.0341297
Glyma.09G254000	Glyma.09G254200	0.187802	0.433119	0.433604	4.54708e-06
Glyma.09G259600	Glyma.09G259800	0.0552673	0.130164	0.424597	0.011717
Glyma.09G259700	Glyma.09G260000	0.454456	1.43981	0.315636	0.000614249
Glyma.09G262600	Glyma.09G262800	0.277777	1.28171	0.216723	6.51175e-16
Glyma.09G263800	Glyma.09G264500	0.152943	0.166099	0.920796	0.999986
Glyma.09G278500	Glyma.09G278700	0.107457	1.04936	0.102403	1.63371e-12
Glyma.09G284200	Glyma.09G284600	0.00085886	NA	NA	NA
Glyma.09G284300	Glyma.09G284500	NA	0.00985704	-1.12632e-13	NA
Glyma.09G284400	Glyma.09G284700	0.0986724	0.402131	0.245374	7.15671e-15
Glyma.10G005800	Glyma.10G006000	0.320294	0.309083	1.03627	0.896452
Glyma.10G007500	Glyma.10G007700	0.157645	0.481119	0.327663	1.52724e-09
Glyma.10G009400	Glyma.10G009600	NA	NA	NA	NA
Glyma.10G030000	Glyma.10G030300	0.172709	0.213668	0.808306	0.672543
Glyma.10G045200	Glyma.10G045400	0.259646	1.6126	0.161011	9.80678e-18
Glyma.10G055600	Glyma.10G055800	0.321835	1.70721	0.188516	8.44104e-11
Glyma.10G055900	Glyma.10G056200	0.129582	0.345415	0.37515	0.0195441
Glyma.10G056000	Glyma.10G056200	0.176086	0.650181	0.270827	3.73794e-06
Glyma.10G059200	Glyma.10G059400	0.303481	1.68906	0.179675	1.88693e-24
Glyma.10G060300	Glyma.10G060800	0.102348	0.481433	0.21259	1.79177e-12
Glyma.10G060700	Glyma.10G061300	0.0203226	0.00689241	2.94855	0.192208
Glyma.10G062300	Glyma.10G062600	0.497484	3.4036	0.146164	2.15976e-36
Glyma.10G070100	Glyma.10G070300	0.173267	0.384263	0.450906	7.83018e-06
Glyma.10G075400	Glyma.10G075600	0.0598161	0.505667	0.118291	1.61555e-17
Glyma.10G076600	Glyma.10G077200	0.264688	0.285244	0.927937	0.884433
Glyma.10G076900	Glyma.10G077100	0.162203	0.509171	0.318563	0.0011422
Glyma.10G077000	Glyma.10G077400	0.0353057	0.0342762	1.03004	0.97503
Glyma.10G077300	Glyma.10G077500	0.0413599	0.055007	0.751903	0.562303
Glyma.10G084600	Glyma.10G084900	NA	0.00854726	1.29892e-13	NA
Glyma.10G084800	Glyma.10G085100	0.0189927	0.110758	0.171479	0.000447483
Glyma.10G084900	Glyma.10G085200	0.00448609	0.00858259	0.522697	0.498481
Glyma.10G085000	Glyma.10G085400	0.0397706	0.0546786	0.727353	0.32294
Glyma.10G085700	Glyma.10G085900	0.00253199	NA	NA	NA
Glyma.10G085800	Glyma.10G086000	0.017664	NA	NA	NA
Glyma.10G085900	Glyma.10G086200	0.0177374	0.0356257	0.497883	0.225381
Glyma.10G085900	Glyma.10G086300	0.0240501	0.0343727	0.699686	0.570794
Glyma.10G085900	Glyma.10G086400	0.0147062	0.0416872	0.352776	0.110139
Glyma.10G089300	Glyma.10G089500	0.102739	0.0930274	1.10439	0.836926
Glyma.10G101100	Glyma.10G101300	0.047505	0.0407709	1.16517	0.823192
Glyma.10G101600	Glyma.10G101800	0.0339759	0.0742224	0.457758	0.00295329
Glyma.10G107900	Glyma.10G108400	0.0993611	0.220543	0.450529	1.09176e-05
Glyma.10G109900	Glyma.10G110400	0.0231611	0.0337526	0.686202	0.497618
Glyma.10G113700	Glyma.10G113900	0.278936	1.71052	0.163071	5.43307e-06
Glyma.10G113900	Glyma.10G114100	0.177066	0.454215	0.389828	0.010182
Glyma.10G114600	Glyma.10G115300	0.0748755	0.294807	0.253981	4.35429e-14
Glyma.10G114700	Glyma.10G115300	0.0543117	0.147147	0.369099	8.25464e-05
Glyma.10G114900	Glyma.10G115600	0.0436461	0.0184672	2.36344	0.211512
Glyma.10G115600	Glyma.10G116300	0.0287523	NA	NA	NA
Glyma.10G115700	Glyma.10G115900	0.0026273	0.00560156	0.46903	0.342668
Glyma.10G115800	Glyma.10G116100	0.0410464	0.0349169	1.17555	0.936001
Glyma.10G115900	Glyma.10G116200	0.00490433	0.0315524	0.155434	0.000543137
Glyma.10G121100	Glyma.10G121500	0.388607	0.756263	0.513852	0.0352106
Glyma.10G122300	Glyma.10G122600	0.115649	0.493948	0.234132	2.63112e-12
Glyma.10G124300	Glyma.10G124500	0.297129	1.52773	0.194491	2.92921e-33
Glyma.10G125200	Glyma.10G125400	0.369337	1.80227	0.204929	0.00378035
Glyma.10G125400	Glyma.10G125600	0.225042	0.518315	0.43418	0.0329803
Glyma.10G129000	Glyma.10G129400	0.037472	0.0449615	0.833424	0.403648
Glyma.10G132700	Glyma.10G133300	0.00375854	0.00400075	0.93946	0.88338
Glyma.10G133100	Glyma.10G133800	0.00188027	0.047846	0.0392985	8.23213e-05
Glyma.10G134800	Glyma.10G135200	0.318543	0.430955	0.739155	0.165762
Glyma.10G135200	Glyma.10G135500	0.0740668	0.0610098	1.21401	0.607976
Glyma.10G135300	Glyma.10G135500	0.037001	0.0213972	1.72925	0.579202
Glyma.10G136200	Glyma.10G136700	0.230883	0.347032	0.665309	0.127117
Glyma.10G143000	Glyma.10G143200	0.0445541	0.259377	0.171774	8.8503e-05
Glyma.10G143000	Glyma.10G143300	0.285496	2.8837	0.0990034	2.32073e-15
Glyma.10G163800	Glyma.10G164000	0.101655	0.305107	0.333179	0.00907183
Glyma.10G167800	Glyma.10G168100	0.0145391	0.0120826	1.2033	0.99486
Glyma.10G167900	Glyma.10G168300	0.0665609	0.139373	0.477576	0.103871
Glyma.10G168000	Glyma.10G168600	0.128412	0.387736	0.331183	0.00342791
Glyma.10G169300	Glyma.10G169600	0.28745	1.04732	0.274463	9.3579e-11
Glyma.10G176300	Glyma.10G176700	0.116455	0.335306	0.34731	1.35117e-06
Glyma.10G178500	Glyma.10G178800	0.0286975	0.269535	0.106471	1.6097e-08
Glyma.10G187500	Glyma.10G187700	0.139097	0.230748	0.60281	0.0161231
Glyma.10G188700	Glyma.10G188900	0.0917199	0.246773	0.371677	0.029129
Glyma.10G220200	Glyma.10G220500	0.327808	0.432415	0.758088	0.105405
Glyma.10G227900	Glyma.10G228300	0.017425	0.0135682	1.28425	0.761266
Glyma.10G227900	Glyma.10G228400	0.0123682	NA	NA	NA
Glyma.10G228600	Glyma.10G228800	0.127116	0.305493	0.416102	4.07359e-12
Glyma.10G244100	Glyma.10G244300	0.372511	2.34779	0.158665	3.38782e-19
Glyma.10G246300	Glyma.10G246500	0.238914	0.510874	0.467658	9.47861e-09
Glyma.10G253100	Glyma.10G253400	0.412526	1.54986	0.266169	8.51692e-22
Glyma.10G253200	Glyma.10G253900	0.367249	1.29725	0.283098	4.69111e-24
Glyma.10G253300	Glyma.10G253900	0.117865	0.270742	0.43534	4.72959e-09
Glyma.10G253500	Glyma.10G253800	0.220628	1.36202	0.161986	6.15502e-20
Glyma.10G254100	Glyma.10G254300	0.281077	0.361456	0.777624	0.238382
Glyma.10G254600	Glyma.10G254800	0.49225	3.7397	0.131628	6.47644e-18
Glyma.10G257700	Glyma.10G258300	0.136387	0.840654	0.162239	2.76901e-11
Glyma.10G271200	Glyma.10G271400	0.371548	2.36938	0.156812	2.60694e-35
Glyma.10G271200	Glyma.10G271800	0.109295	0.237831	0.45955	0.00122323
Glyma.10G276600	Glyma.10G276800	0.139791	2.23519	0.0625413	1.21499e-84
Glyma.10G286900	Glyma.10G287100	0.0579005	0.388618	0.148991	1.78795e-09
Glyma.10G287200	Glyma.10G287500	0.092672	0.783904	0.118219	8.93287e-05
Glyma.10G288600	Glyma.10G288800	0.00136624	0.145904	0.00936394	2.40193e-16
Glyma.10G293000	Glyma.10G293200	0.174406	0.219682	0.793901	0.284093
Glyma.10G293100	Glyma.10G293300	0.00431459	NA	NA	NA
Glyma.11G005300	Glyma.11G005500	0.0577522	0.151588	0.380981	3.71884e-13
Glyma.11G019500	Glyma.11G020100	0.00165006	0.0382351	0.0431556	0.00013982
Glyma.11G035300	Glyma.11G035500	0.232826	1.07426	0.216731	0.000140357
Glyma.11G035300	Glyma.11G035700	0.130049	0.201895	0.64414	0.0982116
Glyma.11G054400	Glyma.11G055100	0.190026	0.746194	0.254661	9.75686e-11
Glyma.11G071600	Glyma.11G071800	0.42627	4.18168	0.101937	2.04881e-82
Glyma.11G074400	Glyma.11G074600	0.193014	0.693764	0.278212	2.65407e-24
Glyma.11G083100	Glyma.11G083400	0.0522576	0.0600415	0.870358	0.693874
Glyma.11G083500	Glyma.11G083700	0.504604	1.33435	0.378165	1.25959e-11
Glyma.11G102500	Glyma.11G103200	0.0883922	0.292035	0.302677	0.000753934
Glyma.11G102600	Glyma.11G103100	0.00223779	0.00301408	0.742446	0.502111
Glyma.11G102700	Glyma.11G102900	0.0283531	0.0143065	1.98184	0.469083
Glyma.11G111100	Glyma.11G111400	NA	0.0312664	0	NA
Glyma.11G119100	Glyma.11G119400	0.649353	2.16571	0.299834	1.53878e-06
Glyma.11G129200	Glyma.11G129800	0.222396	1.39335	0.159612	1.19328e-36
Glyma.11G129300	Glyma.11G129500	0.142683	1.44699	0.0986067	6.35639e-47
Glyma.11G129500	Glyma.11G130100	0.20815	3.22926	0.0644575	3.85313e-48
Glyma.11G129600	Glyma.11G129900	0.0520986	0.417589	0.12476	1.42278e-32
Glyma.11G135000	Glyma.11G135200	0.0472121	0.310644	0.151981	1.66388e-10
Glyma.11G136700	Glyma.11G137000	0.0317839	0.121	0.262676	1.46373e-15
Glyma.11G141800	Glyma.11G142100	NA	0.134069	8.28098e-15	NA
Glyma.11G143700	Glyma.11G143900	0.136661	0.186294	0.733579	0.31654
Glyma.11G143800	Glyma.11G144300	0.00251674	0.0304504	0.0826504	0.000417689
Glyma.11G144000	Glyma.11G144200	NA	NA	NA	NA
Glyma.11G144200	Glyma.11G144400	0.486668	3.91033	0.124457	4.0147e-23
Glyma.11G148500	Glyma.11G148700	0.054798	0.189944	0.288496	1.97923e-07
Glyma.11G149500	Glyma.11G149700	0.109071	0.188569	0.578415	0.0872327
Glyma.11G151400	Glyma.11G151700	0.056884	0.249096	0.228362	1.27014e-09
Glyma.11G159100	Glyma.11G159400	0.357527	1.43326	0.249451	3.74161e-06
Glyma.11G159200	Glyma.11G159500	0.30703	1.71125	0.179419	8.73667e-05
Glyma.11G162000	Glyma.11G162600	0.160823	0.51054	0.315005	2.62883e-12
Glyma.11G166500	Glyma.11G166900	0.00436019	0.0103513	0.421224	0.189196
Glyma.11G166600	Glyma.11G166800	NA	NA	NA	NA
Glyma.11G167400	Glyma.11G167600	0.534903	2.04891	0.261067	0.00958962
Glyma.11G170900	Glyma.11G171200	0.0219065	0.0541734	0.404378	0.000168958
Glyma.11G177000	Glyma.11G177200	0.15733	0.246187	0.639069	0.125157
Glyma.11G177800	Glyma.11G178100	NA	0.214686	-5.17139e-15	NA
Glyma.11G177900	Glyma.11G178100	NA	0.181593	6.11381e-15	NA
Glyma.11G185000	Glyma.11G185300	0.389645	1.61955	0.240588	6.09233e-34
Glyma.11G197300	Glyma.11G197800	0.27469	1.23188	0.222984	2.06225e-15
Glyma.11G204500	Glyma.11G204700	0.00550554	0.0101346	0.543243	0.314896
Glyma.11G204800	Glyma.11G205200	0.121668	0.373229	0.325986	4.4958e-15
Glyma.11G204900	Glyma.11G205200	0.0978353	0.207628	0.471204	1.72659e-06
Glyma.11G205300	Glyma.11G205500	0.478608	1.52866	0.31309	7.33158e-07
Glyma.11G205600	Glyma.11G206300	0.0986679	0.257802	0.382727	9.71399e-08
Glyma.11G206100	Glyma.11G206300	0.1225	0.316329	0.387254	6.42574e-12
Glyma.11G206100	Glyma.11G206700	0.0831962	0.190053	0.437751	1.11685e-07
Glyma.11G206900	Glyma.11G207300	0.112591	0.222359	0.50635	3.13506e-05
Glyma.11G207000	Glyma.11G207500	0.0332721	0.195848	0.169887	7.83262e-20
Glyma.11G214900	Glyma.11G215100	0.116693	0.141139	0.826796	0.597586
Glyma.11G221400	Glyma.11G222300	0.192196	0.917517	0.209474	2.14957e-18
Glyma.11G223500	Glyma.11G223700	0.31147	0.969112	0.321398	1.25222e-06
Glyma.11G223900	Glyma.11G224100	0.335278	0.640019	0.523856	0.0056446
Glyma.11G224200	Glyma.11G224400	0.00850814	0.0135811	0.62647	0.269898
Glyma.11G226900	Glyma.11G227100	0.313662	0.474037	0.661682	0.0835701
Glyma.11G227700	Glyma.11G227900	0.911453	1.91819	0.475162	0.0236638
Glyma.11G235800	Glyma.11G236100	0.0258046	0.0551154	0.468193	0.012971
Glyma.11G237000	Glyma.11G237300	0.14498	0.791976	0.183061	5.41695e-10
Glyma.12G007000	Glyma.12G007300	0.0813144	0.25827	0.314842	3.75976e-19
Glyma.12G025000	Glyma.12G025300	0.18468	0.54013	0.341917	1.66603e-05
Glyma.12G025600	Glyma.12G025900	0.399847	4.27921	0.0934395	5.83312e-55
Glyma.12G033900	Glyma.12G034100	0.301266	2.46288	0.122323	3.54827e-09
Glyma.12G034100	Glyma.12G034300	0.173373	0.823764	0.210464	1.13701e-06
Glyma.12G034200	Glyma.12G034600	0.145627	3.57594	0.040724	5.77368e-19
Glyma.12G034400	Glyma.12G034600	0.0699752	0.59136	0.118329	4.43896e-06
Glyma.12G034500	Glyma.12G034700	0.171173	0.718847	0.238122	5.30431e-05
Glyma.12G035000	Glyma.12G035300	0.00982128	0.0299645	0.327764	0.267806
Glyma.12G035100	Glyma.12G035400	0.0295785	0.11083	0.266883	0.0243346
Glyma.12G053800	Glyma.12G054200	0.201831	1.21755	0.165768	1.87648e-35
Glyma.12G053900	Glyma.12G054600	0.320962	1.25328	0.256097	4.84742e-08
Glyma.12G058600	Glyma.12G058800	0.0854508	0.258795	0.330187	0.000701257
Glyma.12G060400	Glyma.12G060600	0.0145877	0.0675753	0.215874	7.56266e-11
Glyma.12G061200	Glyma.12G061400	0.0342511	0.0295142	1.1605	0.601357
Glyma.12G065000	Glyma.12G065300	0.18061	0.853817	0.211533	2.35563e-07
Glyma.12G065200	Glyma.12G065400	NA	0.0946284	0	NA
Glyma.12G068900	Glyma.12G069700	0.0728626	0.273757	0.266158	5.45974e-10
Glyma.12G069700	Glyma.12G070000	0.0015991	0.0120681	0.132506	0.0674837
Glyma.12G070000	Glyma.12G070200	0.00320836	0.00398397	0.805317	0.616689
Glyma.12G090200	Glyma.12G090500	0.379983	0.554001	0.685889	0.199521
Glyma.12G092600	Glyma.12G092800	0.133244	0.516692	0.25788	1.14017e-13
Glyma.12G101000	Glyma.12G101200	0.111835	0.477429	0.234245	5.55001e-09
Glyma.12G101700	Glyma.12G102000	0.424195	4.13063	0.102695	7.65645e-45
Glyma.12G104600	Glyma.12G104800	0.117101	0.418704	0.279675	7.23632e-09
Glyma.12G104800	Glyma.12G105300	0.218195	0.156788	1.39166	0.402708
Glyma.12G104800	Glyma.12G105400	0.458137	3.72587	0.122961	4.04747e-21
Glyma.12G107200	Glyma.12G107400	0.236009	0.353866	0.666946	0.561809
Glyma.12G111500	Glyma.12G112400	0.177889	0.400395	0.444284	5.20599e-10
Glyma.12G114400	Glyma.12G114900	0.237797	1.05645	0.225091	1.86732e-22
Glyma.12G122500	Glyma.12G122700	0.169461	0.433306	0.391089	1.89275e-06
Glyma.12G123000	Glyma.12G123500	0.0606164	0.405365	0.149535	2.0103e-11
Glyma.12G123000	Glyma.12G123600	0.0545559	0.357777	0.152486	7.1603e-11
Glyma.12G123100	Glyma.12G123400	0.122996	0.346545	0.354921	4.11444e-12
Glyma.12G123600	Glyma.12G124300	0.117548	0.23663	0.496758	0.0136793
Glyma.12G123800	Glyma.12G124200	0.0307765	0.0878145	0.350472	0.0702691
Glyma.12G124100	Glyma.12G124500	0.0164285	0.0802204	0.204792	0.046847
Glyma.12G124200	Glyma.12G124400	0.0243618	0.121166	0.201061	0.00775642
Glyma.12G124300	Glyma.12G125100	0.0782818	0.122642	0.638297	0.178685
Glyma.12G124500	Glyma.12G124900	0.0218596	0.0811012	0.269534	0.0753911
Glyma.12G124900	Glyma.12G125300	0.0147193	0.068699	0.214259	0.0561344
Glyma.12G125000	Glyma.12G125200	0.0375786	0.0917573	0.409543	0.123878
Glyma.12G125000	Glyma.12G125900	0.0320293	0.0251596	1.27305	0.942974
Glyma.12G125100	Glyma.12G126000	0.09576	0.1202	0.796675	0.379643
Glyma.12G125200	Glyma.12G126100	0.0310065	NA	NA	NA
Glyma.12G125800	Glyma.12G126200	0.0404368	0.0705522	0.573147	0.271791
Glyma.12G126400	Glyma.12G127100	0.239523	0.542896	0.441195	0.0319102
Glyma.12G126600	Glyma.12G127000	0.0683875	0.119273	0.57337	0.442072
Glyma.12G130500	Glyma.12G131200	0.101968	0.22687	0.449457	0.000167745
Glyma.12G131000	Glyma.12G131300	0.0405594	0.0615657	0.658799	0.206592
Glyma.12G131100	Glyma.12G131300	0.078587	0.299939	0.26201	1.33858e-10
Glyma.12G132000	Glyma.12G132200	0.338173	1.17695	0.28733	2.63113e-31
Glyma.12G132000	Glyma.12G132300	0.0837389	0.0935568	0.89506	0.596324
Glyma.12G132200	Glyma.12G132400	0.266181	1.08607	0.245087	3.41103e-16
Glyma.12G132300	Glyma.12G133000	0.301648	0.788443	0.382587	1.50404e-06
Glyma.12G137900	Glyma.12G138400	0.0517009	0.0614673	0.841112	0.42447
Glyma.12G138100	Glyma.12G138600	0.156432	0.475818	0.328764	1.64069e-14
Glyma.12G138600	Glyma.12G138800	0.155409	0.509247	0.305175	1.30997e-14
Glyma.12G140300	Glyma.12G140500	0.257067	0.843549	0.304745	4.72638e-10
Glyma.12G141500	Glyma.12G141900	0.293107	0.723309	0.405231	0.000308258
Glyma.12G143900	Glyma.12G144300	0.194545	0.121715	1.59836	0.296566
Glyma.12G144100	Glyma.12G144400	0.0273818	0.0830112	0.329857	1.89938e-07
Glyma.12G144500	Glyma.12G144800	0.0912581	0.272584	0.334789	1.27906e-16
Glyma.12G144800	Glyma.12G145300	0.115498	0.281041	0.410963	5.85284e-12
Glyma.12G164400	Glyma.12G164800	0.10966	0.260041	0.421701	0.016301
Glyma.12G164500	Glyma.12G164800	0.311769	0.831633	0.374887	0.000308731
Glyma.12G171100	Glyma.12G171300	0.117861	0.359278	0.328051	3.28636e-13
Glyma.12G175800	Glyma.12G176000	0.479745	1.16318	0.412441	2.34154e-06
Glyma.12G180900	Glyma.12G181100	0.17079	0.409932	0.416629	1.21705e-06
Glyma.12G182200	Glyma.12G182400	0.329785	3.77812	0.0872881	8.49111e-32
Glyma.12G191500	Glyma.12G191700	0.171717	0.621871	0.276129	9.32111e-30
Glyma.12G196300	Glyma.12G196500	0.360789	1.94776	0.185233	4.86562e-17
Glyma.12G198600	Glyma.12G198800	0.0669255	0.17926	0.373343	6.66087e-10
Glyma.12G199800	Glyma.12G200000	0.148356	0.543832	0.272797	1.54154e-18
Glyma.12G227800	Glyma.12G228000	0.601501	4.35666	0.138065	5.86783e-32
Glyma.12G233100	Glyma.12G233300	0.27169	2.06754	0.131407	2.51549e-65
Glyma.12G237900	Glyma.12G238100	0.322524	0.567548	0.568276	0.00326668
Glyma.13G003100	Glyma.13G003800	0.526323	4.12755	0.127515	1.14477e-54
Glyma.13G005900	Glyma.13G006100	NA	NA	NA	NA
Glyma.13G008600	Glyma.13G008900	0.170083	0.569368	0.298723	1.33533e-07
Glyma.13G009500	Glyma.13G009700	0.313143	0.330216	0.948297	0.893564
Glyma.13G011500	Glyma.13G011700	0.391823	0.520842	0.752288	0.0912853
Glyma.13G011900	Glyma.13G012300	NA	NA	NA	NA
Glyma.13G012000	Glyma.13G012600	0.00495738	NA	NA	NA
Glyma.13G012400	Glyma.13G012800	0.0656485	0.0892826	0.735288	0.325223
Glyma.13G012500	Glyma.13G012700	0.0410562	0.0549732	0.74684	0.544661
Glyma.13G012500	Glyma.13G013100	0.462187	0.540432	0.855219	0.4429
Glyma.13G012600	Glyma.13G012800	0.00323688	NA	NA	NA
Glyma.13G012800	Glyma.13G013000	NA	NA	NA	NA
Glyma.13G012900	Glyma.13G013500	NA	NA	NA	NA
Glyma.13G013000	Glyma.13G013600	NA	NA	NA	NA
Glyma.13G013200	Glyma.13G013400	NA	NA	NA	NA
Glyma.13G013400	Glyma.13G014000	0.00102327	NA	NA	NA
Glyma.13G013800	Glyma.13G014100	NA	NA	NA	NA
Glyma.13G013900	Glyma.13G014200	NA	NA	NA	NA
Glyma.13G014200	Glyma.13G014700	0.0330749	0.0418259	0.790776	0.594008
Glyma.13G014400	Glyma.13G014900	0.0064853	0.00425602	1.5238	0.573805
Glyma.13G014500	Glyma.13G015000	0.0789483	0.116446	0.67798	0.0129596
Glyma.13G014700	Glyma.13G015600	0.0138247	0.015639	0.883988	0.632248
Glyma.13G015000	Glyma.13G015500	0.050603	0.0671512	0.753568	0.11625
Glyma.13G015100	Glyma.13G015900	NA	NA	NA	NA
Glyma.13G015500	Glyma.13G015700	0.0139554	0.0332982	0.419104	0.00601756
Glyma.13G015800	Glyma.13G016000	0.0117801	0.0148218	0.794779	0.517331
Glyma.13G016900	Glyma.13G017800	0.000502252	0.00245091	0.204925	0.180003
Glyma.13G017000	Glyma.13G017800	NA	0.00250169	0	NA
Glyma.13G017200	Glyma.13G018000	0.0337381	0.0676991	0.498353	0.000111871
Glyma.13G017400	Glyma.13G017800	NA	0.00248816	-4.46203e-13	NA
Glyma.13G017500	Glyma.13G017800	0.00455455	0.00752284	0.60543	0.250668
Glyma.13G017600	Glyma.13G017800	NA	0.00245186	9.05618e-13	NA
Glyma.13G017800	Glyma.13G018200	0.00572556	0.0174852	0.327452	0.00500854
Glyma.13G017800	Glyma.13G018300	NA	0.00245186	9.05618e-13	NA
Glyma.13G017800	Glyma.13G018400	NA	0.00245186	9.05618e-13	NA
Glyma.13G018500	Glyma.13G019200	NA	NA	NA	NA
Glyma.13G018600	Glyma.13G019200	NA	NA	NA	NA
Glyma.13G018800	Glyma.13G019300	0.0398116	0.0600277	0.663222	0.0373222
Glyma.13G018900	Glyma.13G019200	NA	NA	NA	NA
Glyma.13G019000	Glyma.13G019200	NA	NA	NA	NA
Glyma.13G019200	Glyma.13G019600	NA	NA	NA	NA
Glyma.13G020000	Glyma.13G020900	NA	NA	NA	NA
Glyma.13G021200	Glyma.13G021600	0.0896564	0.0480333	1.86655	0.379665
Glyma.13G021400	Glyma.13G021700	0.177906	0.302517	0.588086	0.000407529
Glyma.13G021900	Glyma.13G022100	0.364631	0.630353	0.578456	0.127265
Glyma.13G022000	Glyma.13G022500	0.00599707	0.00112926	5.31061	0.0860831
Glyma.13G022500	Glyma.13G022700	0.00261891	0.00612037	0.427901	0.255346
Glyma.13G023300	Glyma.13G023600	0.00683897	0.102231	0.0668969	0.0138484
