Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.07G244500	Glyma.07G040500	0.368429	4.02002	0.0916486	3.28405e-41
Glyma.07G244700	Glyma.19G230600	0.245506	1.71692	0.142992	8.03833e-45
Glyma.07G244900	Glyma.08G356700	0.970477	3.75743	0.258282	1.20554e-10
Glyma.07G245000	Glyma.13G271400	0.439584	3.16575	0.138856	8.3234e-21
Glyma.07G245100	Glyma.15G196100	0.555312	4.10153	0.135391	2.98315e-46
Glyma.07G245200	Glyma.15G151200	0.350398	0.904486	0.3874	0.107001
Glyma.07G245300	Glyma.09G042200	0.338615	1.38393	0.244677	1.214e-42
Glyma.07G245400	Glyma.12G208600	0.582453	3.74307	0.155608	1.04131e-17
Glyma.07G245500	Glyma.08G034900	0.0426861	0.0524641	0.813624	0.534172
Glyma.07G245600	Glyma.09G225300	0.176366	0.280526	0.628696	0.0639229
Glyma.07G245700	Glyma.11G210700	0.0198838	0.22978	0.0865342	2.27098e-06
Glyma.07G245800	Glyma.03G234300	0.290302	2.31366	0.125473	6.51869e-27
Glyma.07G246000	Glyma.16G004400	0.931869	4.3258	0.215421	4.63761e-23
Glyma.07G246100	Glyma.16G157300	0.463636	2.43535	0.190377	2.53696e-39
Glyma.07G246200	Glyma.06G105800	0.754768	3.20049	0.235829	1.90694e-12
Glyma.07G246300	Glyma.17G027700	0.0151277	0.060453	0.250239	9.39156e-08
Glyma.07G246400	Glyma.17G027600	0.0306193	0.0961148	0.31857	0.105953
Glyma.07G246600	Glyma.10G018400	0.156674	2.46707	0.0635061	4.16104e-79
Glyma.07G246800	Glyma.09G190500	0.352211	4.44704	0.0792012	0
Glyma.07G246900	Glyma.02G214100	0.709559	3.6546	0.194155	2.10389e-18
Glyma.07G247000	Glyma.08G098000	0.26279	0.556003	0.472641	9.90227e-06
Glyma.07G247300	Glyma.20G000400	0.605854	4.02817	0.150404	6.92574e-41
Glyma.07G247400	Glyma.08G190500	0.318906	0.622678	0.512152	0.135055
Glyma.07G247500	Glyma.10G152000	0.303534	3.09627	0.098032	2.75279e-26
Glyma.07G247700	Glyma.17G083900	0.673395	2.92884	0.229919	0.00174176
Glyma.07G247800	Glyma.17G026300	0.0672312	0.191878	0.350384	0.000618551
Glyma.07G248000	Glyma.07G131800	0.686922	4.19421	0.163779	7.14611e-70
Glyma.07G248200	Glyma.08G259400	0.550568	3.4421	0.159951	1.121e-32
Glyma.07G248300	Glyma.09G019800	0.220681	2.20817	0.0999384	1.25123e-33
Glyma.07G248400	Glyma.09G045600	0.0656759	1.7491	0.0375484	4.03112e-17
Glyma.07G248600	Glyma.03G249700	0.965786	3.90796	0.247133	2.0488e-10
Glyma.07G248700	Glyma.01G224400	0.796768	4.07487	0.195532	1.86305e-14
Glyma.07G248800	Glyma.03G236800	0.539128	2.36381	0.228075	2.23413e-40
Glyma.07G248900	Glyma.10G027100	0.307399	3.80673	0.0807514	6.75533e-37
Glyma.07G249300	Glyma.15G153500	0.43985	1.44303	0.30481	4.66624e-06
Glyma.07G249400	Glyma.06G322500	0.605208	4.4615	0.135651	8.88558e-63
Glyma.07G249600	Glyma.09G046300	0.239356	0.44177	0.54181	5.76678e-14
Glyma.07G249700	Glyma.09G046800	0.0757433	0.474671	0.15957	1.85023e-26
Glyma.07G249800	Glyma.10G153800	0.399922	4.86518	0.0822009	7.34521e-114
Glyma.07G249900	Glyma.15G153300	0.502975	4.12	0.122081	8.00828e-28
Glyma.07G250000	Glyma.10G020700	0.317325	3.02688	0.104836	1.35089e-40
Glyma.07G250200	Glyma.19G248600	0.925562	4.17621	0.221627	1.9041e-38
Glyma.07G250300	Glyma.03G184300	0.593856	4.39981	0.134973	5.2609e-33
Glyma.07G250400	Glyma.03G236500	0.809842	4.42774	0.182902	9.84945e-27
Glyma.07G250500	Glyma.13G216300	0.0781714	0.448729	0.174206	2.06529e-07
Glyma.07G250600	Glyma.13G216200	0.071026	0.557534	0.127393	7.18665e-10
Glyma.07G250700	Glyma.20G143200	0.659376	4.68499	0.140742	5.26915e-84
Glyma.07G251200	Glyma.17G023100	0.0314942	0.0975262	0.32293	0.00850103
Glyma.07G251300	Glyma.17G023000	0.0225517	0.0680828	0.33124	0.0205746
Glyma.07G251700	Glyma.10G158800	0.152175	2.33581	0.0651487	1.65157e-99
Glyma.07G251900	Glyma.20G229900	0.146892	2.75672	0.0532851	8.15518e-107
Glyma.07G252000	Glyma.10G158400	0.394031	1.96916	0.200101	3.10193e-25
Glyma.07G252100	Glyma.11G004100	0.600146	4.79152	0.125252	3.88078e-148
Glyma.07G252200	Glyma.16G221300	0.723291	2.62558	0.275479	3.18895e-23
Glyma.07G252300	Glyma.03G242300	0.54348	4.64298	0.117054	7.76818e-80
Glyma.07G252400	Glyma.13G214100	0.225226	1.30059	0.173172	1.12312e-33
Glyma.07G252600	Glyma.09G200500	0.209701	4.65286	0.0450692	4.35077e-167
Glyma.07G252700	Glyma.14G068500	0.557275	3.80099	0.146613	5.1537e-17
Glyma.07G252800	Glyma.13G213300	0.0967935	0.481711	0.200937	8.15291e-23
Glyma.07G253000	Glyma.13G213000	0.137754	0.767131	0.179571	3.42524e-52
Glyma.07G253100	Glyma.10G157800	0.173177	3.39687	0.0509813	1.09507e-33
Glyma.07G253200	Glyma.13G066500	0.30558	3.85863	0.0791938	0
Glyma.07G253500	Glyma.17G020900	0.150708	0.460524	0.327253	9.19892e-07
Glyma.07G253600	Glyma.17G020900	0.211344	0.580239	0.364237	2.56949e-06
Glyma.07G253900	Glyma.09G194200	0.349094	4.21544	0.0828132	5.0878e-63
Glyma.07G254000	Glyma.18G278800	0.487581	3.91391	0.124576	0
Glyma.07G254100	Glyma.10G015900	0.295775	3.92744	0.0753101	4.87938e-41
Glyma.07G254500	Glyma.08G051800	0.0609584	0.442547	0.137744	7.47959e-08
Glyma.07G254600	Glyma.17G019500	0.233387	1.46034	0.159817	2.47453e-34
Glyma.07G254700	Glyma.17G019500	0.0704367	0.185122	0.380488	1.47822e-06
Glyma.07G254800	Glyma.17G019500	0.175459	0.437918	0.400666	1.84962e-09
Glyma.07G254900	Glyma.17G019400	0.134312	0.422266	0.318075	1.71962e-13
Glyma.07G255000	Glyma.02G120600	0.237118	2.29145	0.10348	1.54315e-18
Glyma.07G255100	Glyma.15G195600	0.456954	3.45006	0.132448	3.07569e-15
Glyma.07G255200	Glyma.17G003700	0.457224	4.19443	0.109008	3.72442e-78
Glyma.07G255400	Glyma.18G106800	0.216978	4.38616	0.0494688	8.728e-140
Glyma.07G255500	Glyma.11G003600	NA	0.83767	1.90986e-12	NA
Glyma.07G255700	Glyma.07G255900	0.233841	0.555203	0.421182	8.47786e-06
Glyma.07G255800	Glyma.17G018200	0.281935	0.682966	0.41281	9.8237e-06
Glyma.07G255900	Glyma.17G018200	0.0364089	0.138763	0.262382	4.04784e-05
Glyma.07G256000	Glyma.17G018100	0.0366038	0.116921	0.313065	0.0266916
Glyma.07G256100	Glyma.17G018100	0.0565834	0.315053	0.1796	9.80234e-12
Glyma.07G256200	Glyma.19G091400	0.163498	3.9157	0.0417545	0
Glyma.07G256300	Glyma.10G279200	0.256657	1.41245	0.18171	1.34928e-27
Glyma.07G256400	Glyma.13G209600	0.200404	2.94389	0.0680744	1.42103e-48
Glyma.07G256500	Glyma.19G154200	0.194067	2.20071	0.0881837	2.15306e-76
Glyma.07G256600	Glyma.16G217600	0.610585	3.4756	0.175678	3.32349e-11
Glyma.07G256700	Glyma.19G154400	0.427812	3.97402	0.107652	7.33417e-44
Glyma.07G257000	Glyma.08G238400	0.740156	2.34991	0.314972	1.51049e-09
Glyma.07G257200	Glyma.10G052000	0.437362	4.05873	0.107758	1.34605e-44
Glyma.07G257300	Glyma.20G232200	0.462246	1.63408	0.282879	1.33557e-22
Glyma.07G257400	Glyma.11G243900	0.617589	3.4863	0.177147	8.81904e-19
Glyma.07G257500	Glyma.02G148200	0.4235	5.31055	0.0797469	1.66365e-36
Glyma.07G257600	Glyma.12G048300	0.824991	4.28631	0.192471	7.58149e-18
Glyma.07G257700	Glyma.10G243300	0.494752	3.82774	0.129255	8.40023e-22
Glyma.07G257900	Glyma.19G154900	0.324144	2.0633	0.1571	1.64137e-44
Glyma.07G258000	Glyma.12G236000	0.655096	4.18076	0.156693	4.73648e-26
Glyma.07G258200	Glyma.20G233000	0.247812	3.25917	0.0760353	6.06153e-45
Glyma.07G258300	Glyma.13G310900	0.548322	4.03678	0.135831	1.87588e-37
Glyma.07G258400	Glyma.05G155100	0.86476	4.27251	0.202401	6.61303e-28
Glyma.07G258500	Glyma.04G030300	0.244065	4.31263	0.0565932	3.96954e-126
Glyma.07G258600	Glyma.15G106000	0.313249	2.17079	0.144302	7.40171e-57
Glyma.07G258700	Glyma.13G278700	0.445997	4.35154	0.102492	2.2755e-61
Glyma.07G258800	Glyma.20G188000	0.489045	4.32855	0.112981	1.83642e-58
Glyma.07G259100	Glyma.18G101800	0.646389	1.04727	0.617216	0.0981213
Glyma.07G259200	Glyma.18G302100	0.690794	4.07723	0.169427	7.88885e-11
Glyma.07G259300	Glyma.08G072000	0.257431	3.9185	0.0656963	6.83306e-42
Glyma.07G259500	Glyma.07G210800	0.358077	4.16084	0.0860588	6.20273e-42
Glyma.07G259600	Glyma.18G098900	0.806496	4.12744	0.195399	1.85729e-26
Glyma.07G259700	Glyma.17G014500	0.0854985	0.24048	0.355532	0.003801
Glyma.07G259800	Glyma.17G014200	0.0483261	0.151947	0.318046	0.00886073
Glyma.07G259900	Glyma.17G014500	0.139635	0.252312	0.553423	0.0481766
Glyma.07G260000	Glyma.15G112400	0.448245	1.13118	0.396262	6.76574e-11
Glyma.07G260100	Glyma.19G181800	0.693439	3.44592	0.201235	2.66708e-18
Glyma.07G260200	Glyma.14G023500	0.151593	1.97344	0.0768166	1.11864e-91
Glyma.07G260300	Glyma.10G050800	0.330637	4.01868	0.0822751	1.3396e-44
Glyma.07G260400	Glyma.10G146700	0.792564	4.2799	0.185183	9.46684e-52
Glyma.07G260500	Glyma.08G082600	0.664843	4.683	0.141969	2.42949e-92
Glyma.07G260700	Glyma.14G023100	0.473931	3.51862	0.134692	4.57574e-21
Glyma.07G260800	Glyma.06G306000	0.174189	1.52613	0.114138	5.07132e-50
Glyma.07G261000	Glyma.12G098400	0.0834671	2.2985	0.0363137	2.46342e-31
Glyma.07G261200	Glyma.10G165700	0.407132	4.4021	0.0924859	1.54391e-72
Glyma.07G261400	Glyma.08G035400	0.135329	3.88814	0.0348057	7.98094e-75
Glyma.07G261600	Glyma.02G070500	0.334149	4.35803	0.0766743	5.54797e-101
Glyma.07G261800	Glyma.12G192800	0.169345	4.38918	0.0385825	2.15622e-117
Glyma.07G262200	Glyma.17G011800	0.211984	0.824496	0.257107	2.60039e-18
Glyma.07G262300	Glyma.17G011700	0.0594603	0.149051	0.398925	2.91703e-05
Glyma.07G262400	Glyma.17G011700	0.0508447	0.161422	0.31498	7.99351e-08
Glyma.07G262500	Glyma.12G097300	0.384452	1.97019	0.195134	1.20825e-20
Glyma.07G262600	Glyma.20G092000	0.299266	4.34123	0.0689356	3.08388e-77
Glyma.07G262700	Glyma.12G097100	0.340483	4.4048	0.0772982	6.75236e-67
Glyma.07G262800	Glyma.07G233600	0.643229	3.78747	0.169831	4.96548e-31
Glyma.07G262900	Glyma.09G006200	0.211828	0.677847	0.312501	8.74949e-06
Glyma.07G263000	Glyma.13G138300	0.651754	4.04049	0.161306	4.83551e-27
Glyma.07G263100	Glyma.10G239500	0.884772	4.69675	0.18838	1.67678e-33
Glyma.07G263200	Glyma.10G284500	0.497224	4.67109	0.106447	7.62083e-90
Glyma.07G263300	Glyma.20G066800	0.0729929	0.797941	0.0914767	1.02833e-62
Glyma.07G263400	Glyma.13G228200	0.383911	4.43099	0.0866422	4.11876e-85
Glyma.07G263500	Glyma.15G165100	0.553684	4.77522	0.11595	2.23617e-69
Glyma.07G263600	Glyma.14G047000	0.261747	3.76403	0.069539	3.52436e-70
Glyma.07G263900	Glyma.02G235600	0.655457	3.38258	0.193774	8.71003e-18
Glyma.07G264200	Glyma.08G050400	0.134985	1.21143	0.111426	1.74493e-44
Glyma.07G264300	Glyma.13G163600	0.554666	4.5741	0.121263	8.62473e-77
Glyma.07G264400	Glyma.14G049600	0.170202	2.74998	0.061892	2.78185e-36
Glyma.07G264700	Glyma.17G090000	0.383417	4.12999	0.0928375	3.33459e-59
Glyma.07G264800	Glyma.14G126100	0.333395	3.0131	0.110648	1.9876e-12
Glyma.07G265000	Glyma.09G092300	0.213203	0.879985	0.242281	1.49846e-08
Glyma.07G265200	Glyma.14G005400	0.172109	2.25401	0.0763571	4.63633e-35
Glyma.07G265400	Glyma.08G324000	0.292932	2.17124	0.134915	6.10661e-26
Glyma.07G265500	Glyma.10G097100	0.0156568	0.0706142	0.221723	0.011629
Glyma.07G265600	Glyma.02G216000	0.920936	4.72653	0.194844	2.28167e-28
Glyma.07G265700	Glyma.17G008400	0.0614362	0.226545	0.271188	1.167e-17
Glyma.07G265800	Glyma.15G101700	0.702278	4.01445	0.174937	4.00125e-40
Glyma.07G265900	Glyma.09G010800	0.228802	0.710408	0.322071	5.33391e-08
Glyma.07G266000	Glyma.04G096400	0.309407	2.05983	0.15021	4.05143e-12
Glyma.07G266100	Glyma.02G306900	0.304339	1.48968	0.204298	3.17033e-08
Glyma.07G266300	Glyma.08G327700	0.481387	4.21731	0.114145	1.04928e-47
Glyma.07G266400	Glyma.17G235600	0.466742	4.06377	0.114854	5.21825e-30
Glyma.07G266500	Glyma.02G306200	0.297559	2.13755	0.139206	4.31779e-59
Glyma.07G266700	Glyma.14G007000	0.190801	3.20749	0.0594862	2.67807e-23
Glyma.07G266800	Glyma.17G007400	0.0114157	0.122797	0.0929641	1.95126e-07
Glyma.07G267000	Glyma.01G179700	0.295412	1.16863	0.252786	3.16828e-19
Glyma.07G267100	Glyma.11G062500	0.218922	1.14228	0.191654	2.27047e-34
Glyma.07G267400	Glyma.08G046200	0.383271	4.38158	0.0874733	4.67218e-64
Glyma.07G267500	Glyma.09G013600	0.221857	1.02425	0.216605	6.14327e-34
Glyma.07G267700	Glyma.05G203700	0.255559	3.86651	0.0660954	5.48064e-46
Glyma.07G267800	Glyma.20G067300	0.395537	2.30514	0.17159	1.00702e-65
Glyma.07G267900	Glyma.02G275500	0.574315	3.32984	0.172475	6.61003e-15
Glyma.07G268100	Glyma.20G000600	0.282274	3.4086	0.0828122	3.07037e-22
Glyma.07G268200	Glyma.13G080300	0.676171	5.02964	0.134437	2.57896e-79
Glyma.07G268400	Glyma.12G119100	0.148083	0.527947	0.280488	1.15512e-07
Glyma.07G268500	Glyma.14G004600	0.0959887	1.799	0.0533568	2.52953e-73
Glyma.07G268600	Glyma.18G075600	0.476533	1.36024	0.350329	2.63123e-23
Glyma.07G268700	Glyma.08G331800	0.181235	4.01435	0.0451469	6.8557e-63
Glyma.07G268800	Glyma.15G121100	0.205379	0.63398	0.323951	2.54852e-09
Glyma.07G268900	Glyma.19G217400	0.688451	4.42297	0.155654	1.19796e-77
Glyma.07G269100	Glyma.20G072100	0.169163	0.671651	0.251861	4.56856e-22
Glyma.07G269200	Glyma.08G332800	0.0395586	3.75462	0.010536	1.63013e-76
Glyma.07G269400	Glyma.14G131300	0.460567	4.27642	0.107699	1.79199e-60
Glyma.07G269500	Glyma.10G194300	0.406573	4.32942	0.0939094	8.24159e-84
Glyma.07G269600	Glyma.08G042300	0.0116873	1.09106	0.0107119	1.30488e-25
Glyma.07G269700	Glyma.08G109000	0.274033	4.74087	0.0578022	1.50543e-116
Glyma.07G269900	Glyma.07G081600	0.418043	4.47506	0.0934162	1.37252e-126
Glyma.07G270000	Glyma.01G097900	0.883947	4.37397	0.202092	2.01549e-31
Glyma.07G270200	Glyma.07G255200	0.425017	4.20499	0.101075	7.8627e-79
Glyma.07G270300	Glyma.15G123600	0.0556908	0.608881	0.0914642	1.59411e-42
Glyma.07G270400	Glyma.17G022500	0.843981	4.39163	0.192179	5.04157e-18
Glyma.07G270500	Glyma.01G213500	0.482007	2.07451	0.232347	8.49855e-21
Glyma.07G270600	Glyma.20G061100	0.330833	4.50644	0.0734134	2.61709e-116
Glyma.07G270700	Glyma.09G018900	0.284504	0.937612	0.303435	4.45346e-29
Glyma.07G270800	Glyma.09G018800	0.226802	0.886898	0.255725	8.33656e-44
Glyma.07G271000	Glyma.20G064100	0.44103	0.473144	0.932127	0.753423
Glyma.07G271100	Glyma.19G021900	0.658261	4.00485	0.164366	1.53532e-34
Glyma.07G271200	Glyma.08G011800	0.12582	1.72906	0.0727678	7.4818e-57
Glyma.07G271300	Glyma.12G057600	0.734705	4.40624	0.166742	2.34171e-39
Glyma.07G271400	Glyma.07G036100	0.151948	1.66573	0.0912204	5.18579e-42
Glyma.07G271700	Glyma.17G126600	0.698383	4.7548	0.146879	3.66811e-79
Glyma.07G271900	Glyma.06G095200	0.59065	3.89091	0.151803	6.22214e-19
Glyma.07G272000	Glyma.10G052800	NA	NA	NA	NA
Glyma.07G272100	Glyma.10G052900	NA	NA	NA	NA
Glyma.07G272200	Glyma.11G089500	0.824904	2.81623	0.292911	3.87936e-15
Glyma.07G272600	Glyma.08G120500	0.492615	4.5041	0.10937	3.82451e-47
Glyma.07G272700	Glyma.14G105500	0.309582	1.14199	0.27109	1.60754e-06
Glyma.07G272800	Glyma.16G000300	0.0705184	0.437816	0.161068	7.11378e-39
Glyma.07G273100	Glyma.12G242300	0.0998418	4.79705	0.0208132	8.65822e-250
Glyma.07G273300	Glyma.10G192400	0.398261	4.7021	0.0846985	4.48563e-146
Glyma.07G273400	Glyma.16G001300	0.175557	0.718221	0.244434	4.95098e-17
Glyma.07G273500	Glyma.16G001900	0.0824718	1.47361	0.0559658	2.6602e-56
Glyma.07G273600	Glyma.10G086700	0.80916	4.41387	0.183322	3.24981e-29
Glyma.07G273800	Glyma.20G218600	0.26131	1.81649	0.143854	5.50501e-122
Glyma.07G274200	Glyma.07G069600	0.707476	2.94155	0.240511	3.73125e-19
Glyma.07G274300	Glyma.16G002300	0.409552	3.29119	0.124439	2.00092e-20
Glyma.08G000100	Glyma.12G065300	0.252426	0.761366	0.331544	1.14771e-05
Glyma.08G000300	Glyma.15G204000	0.209877	0.326818	0.642181	0.00162135
Glyma.08G000400	Glyma.02G102900	0.751615	4.2379	0.177356	3.74827e-20
Glyma.08G000500	Glyma.16G094200	0.516636	1.31307	0.393457	1.50846e-06
Glyma.08G000600	Glyma.09G070500	0.0609271	0.0251532	2.42224	0.219802
Glyma.08G000800	Glyma.13G271300	0.409278	4.5172	0.0906043	1.66866e-57
Glyma.08G000900	Glyma.14G148000	0.276182	0.449522	0.614391	0.0828009
Glyma.08G001200	Glyma.04G243900	0.297833	4.68431	0.063581	9.53014e-109
Glyma.08G001300	Glyma.18G077500	0.392119	3.54	0.110768	1.72745e-43
Glyma.08G001400	Glyma.10G099100	0.0237901	0.0449494	0.529264	0.189941
Glyma.08G001500	Glyma.05G173500	0.377533	3.99061	0.0946051	3.69788e-45
Glyma.08G001700	Glyma.10G114000	0.0617161	0.217139	0.284224	0.00225213
Glyma.08G001900	Glyma.13G124600	0.731307	4.71573	0.155078	9.11577e-91
Glyma.08G002200	Glyma.02G280400	0.612253	3.97844	0.153893	6.23805e-57
Glyma.08G002300	Glyma.04G246200	0.383021	2.49394	0.153581	5.23976e-44
Glyma.08G002400	Glyma.06G116400	0.220572	1.87773	0.117468	3.52277e-59
Glyma.08G002600	Glyma.14G152300	0.410182	2.40315	0.170685	1.80604e-34
Glyma.08G002700	Glyma.13G030400	0.241396	2.22792	0.108351	4.57664e-67
Glyma.08G002900	Glyma.09G030000	0.501542	3.90404	0.128467	5.64197e-41
Glyma.08G003100	Glyma.15G060700	0.546927	4.50727	0.121343	1.52158e-63
Glyma.08G003200	Glyma.15G229500	0.227316	0.634907	0.358031	2.82753e-12
Glyma.08G003300	Glyma.05G204500	0.383399	4.46311	0.0859041	3.36343e-66
Glyma.08G003400	Glyma.13G079000	0.417441	3.27159	0.127596	3.14426e-18
Glyma.08G003500	Glyma.10G139600	0.860562	2.16071	0.398277	2.28891e-06
Glyma.08G003600	Glyma.13G368400	0.114701	0.294267	0.389787	9.68849e-08
Glyma.08G003700	Glyma.04G040300	0.00440549	0.00438639	1.00435	0.682988
Glyma.08G003800	Glyma.06G041400	0.101975	0.456814	0.223232	2.01799e-18
Glyma.08G003900	Glyma.17G077100	0.534902	2.44381	0.21888	8.52367e-12
Glyma.08G004100	Glyma.04G231100	0.433413	2.9023	0.149334	0
Glyma.08G004200	Glyma.08G134600	0.284625	4.42789	0.0642802	1.68718e-147
Glyma.08G004300	Glyma.20G174000	0.267181	2.21589	0.120575	1.20855e-74
Glyma.08G004400	Glyma.16G002800	0.223706	4.48006	0.0499338	9.47586e-105
Glyma.08G004600	Glyma.14G164700	0.203665	4.59492	0.0443239	7.16216e-116
Glyma.08G004700	Glyma.07G026800	0.628038	2.18359	0.287617	1.02835e-09
Glyma.08G004800	Glyma.14G121200	0.806684	3.09128	0.260955	6.97062e-14
Glyma.08G004900	Glyma.17G191000	0.535612	4.11629	0.13012	7.59732e-36
Glyma.08G005000	Glyma.04G050400	0.326602	4.29437	0.0760535	2.00959e-95
Glyma.08G005100	Glyma.12G169800	0.0801276	1.42505	0.056228	5.70472e-73
Glyma.08G005200	Glyma.12G001800	0.286123	2.89632	0.0987886	3.67546e-66
Glyma.08G005400	Glyma.11G107100	0.340144	3.56302	0.0954651	4.34062e-40
Glyma.08G005500	Glyma.08G232300	0.668311	4.17461	0.16009	1.00211e-21
Glyma.08G005600	Glyma.20G175100	0.139725	4.27892	0.0326542	1.48493e-100
Glyma.08G005900	Glyma.19G233900	0.279284	4.73965	0.0589249	2.45917e-201
Glyma.08G006300	Glyma.08G106000	0.893048	4.18928	0.213175	1.1707e-15
Glyma.08G006500	Glyma.10G147600	0.525381	4.13357	0.127101	5.29801e-34
Glyma.08G006700	Glyma.06G080400	0.602127	4.35041	0.138407	1.85467e-33
Glyma.08G006900	Glyma.19G105600	0.125182	4.3041	0.0290844	9.28417e-105
Glyma.08G007000	Glyma.09G117300	0.131264	0.806496	0.162758	2.34925e-25
Glyma.08G007300	Glyma.02G189100	0.0551675	0.128677	0.428728	0.0124563
Glyma.08G007500	Glyma.19G239500	0.294528	4.43515	0.0664078	1.37231e-116
Glyma.08G007700	Glyma.15G196800	0.494603	4.61337	0.107211	4.74395e-108
Glyma.08G007800	Glyma.08G257500	0.555024	3.28247	0.169087	9.19432e-21
Glyma.08G008000	Glyma.05G200700	0.70275	2.60394	0.269879	1.70288e-12
Glyma.08G008100	Glyma.16G000300	0.382174	4.53505	0.084271	1.408e-119
Glyma.08G008200	Glyma.16G049400	0.263774	3.48281	0.0757359	2.10332e-22
Glyma.08G008400	Glyma.04G203300	0.449407	4.79465	0.0937309	3.06029e-162
Glyma.08G008500	Glyma.05G170700	0.0470144	0.0907441	0.518099	0.0759738
Glyma.08G008600	Glyma.17G016700	0.724162	3.46865	0.208774	9.74225e-13
Glyma.08G008700	Glyma.08G257800	0.178457	1.8475	0.0965939	6.06957e-70
Glyma.08G008800	Glyma.13G214600	0.322669	3.4534	0.0934352	5.96197e-21
Glyma.08G008900	Glyma.19G101100	0.155419	2.10517	0.0738269	1.14043e-66
Glyma.08G009100	Glyma.18G156900	0.601366	3.93417	0.152857	1.664e-30
Glyma.08G009200	Glyma.18G282400	0.395576	3.80118	0.104067	2.39123e-28
Glyma.08G009300	Glyma.09G170300	0.616444	3.81575	0.161552	8.5702e-34
Glyma.08G009400	Glyma.13G215200	0.25677	4.44371	0.0577827	7.08329e-86
Glyma.08G009700	Glyma.08G360200	0.320376	3.93877	0.0813389	6.12111e-17
Glyma.08G009800	Glyma.16G145900	0.403782	2.05415	0.196568	1.03352e-34
Glyma.08G010000	Glyma.04G198500	0.130818	1.38321	0.0945756	7.03175e-29
Glyma.08G010100	Glyma.19G096500	0.218908	1.94825	0.112362	5.31941e-14
Glyma.08G010200	Glyma.15G140600	0.561095	3.09404	0.181347	4.15174e-18
Glyma.08G010300	Glyma.16G131900	0.55041	4.49541	0.122438	2.61458e-73
Glyma.08G010400	Glyma.18G300900	0.570326	3.32641	0.171454	2.11533e-16
Glyma.08G010500	Glyma.19G096100	0.223236	1.90939	0.116915	8.46778e-49
Glyma.08G010600	Glyma.08G329200	0.525862	6.6471	0.0791115	3.96841e-32
Glyma.08G010800	Glyma.11G015100	0.544109	4.09182	0.132975	1.04883e-25
Glyma.08G010900	Glyma.14G027000	0.450629	3.28624	0.137126	1.78716e-20
Glyma.08G011100	Glyma.17G006200	0.282742	3.91354	0.0722472	1.67767e-38
Glyma.08G011300	Glyma.16G054400	0.298405	3.09357	0.0964599	0
Glyma.08G011500	Glyma.19G094000	0.55718	4.1284	0.134963	1.45795e-28
Glyma.08G011600	Glyma.06G030700	0.701576	3.93376	0.178347	3.77089e-15
Glyma.08G011700	Glyma.08G003300	0.374281	4.45381	0.084036	6.43162e-64
Glyma.08G011800	Glyma.08G023100	0.245112	4.07801	0.0601058	5.71746e-69
Glyma.08G011900	Glyma.18G224800	0.321859	2.43554	0.132151	1.28187e-14
Glyma.08G012000	Glyma.16G194400	0.710477	4.39224	0.161757	1.30782e-38
Glyma.08G012400	Glyma.16G025700	0.459147	4.5855	0.10013	1.20885e-82
Glyma.08G012500	Glyma.17G069300	0.641461	3.84049	0.167026	6.2718e-24
Glyma.08G012600	Glyma.18G004100	0.878111	4.03916	0.217399	2.97527e-24
Glyma.08G012700	Glyma.11G226400	0.250952	1.97302	0.127192	8.74587e-27
Glyma.08G012800	Glyma.10G236300	0.447529	2.84247	0.157443	1.11002e-15
Glyma.08G013100	Glyma.16G013400	0.569091	4.61362	0.12335	7.75505e-10
Glyma.08G013200	Glyma.18G025100	0.714577	2.56725	0.278343	6.51929e-24
Glyma.08G013400	Glyma.20G158900	0.128881	3.18914	0.0404125	1.81793e-30
Glyma.08G013500	Glyma.13G148600	0.751918	4.05481	0.185439	4.4256e-18
Glyma.08G013600	Glyma.19G140000	0.00196337	0.022384	0.0877131	3.15187e-05
Glyma.08G013700	Glyma.17G199600	0.696015	3.68203	0.18903	1.16074e-12
Glyma.08G013900	Glyma.11G024100	0.158853	3.47892	0.0456616	7.68025e-44
Glyma.08G014000	Glyma.17G212700	0.0697749	0.129918	0.537068	0.110206
Glyma.08G014100	Glyma.13G341100	0.196332	4.30529	0.0456024	1.30502e-116
Glyma.08G014200	Glyma.05G126100	0.0433128	4.11629	0.0105223	0
Glyma.08G014400	Glyma.18G021400	0.847659	3.98037	0.21296	2.7772e-13
Glyma.08G014600	Glyma.10G190100	0.894904	4.39061	0.203822	1.8668e-32
Glyma.08G014700	Glyma.08G143100	0.662801	4.01507	0.165078	1.53811e-23
Glyma.08G014800	Glyma.08G041200	0.313514	4.69424	0.0667868	2.80947e-105
Glyma.08G014900	Glyma.10G026000	0.730099	4.55482	0.160292	1.14024e-55
Glyma.08G015300	Glyma.11G228000	0.0739778	2.14611	0.0344706	1.3937e-69
Glyma.08G015400	Glyma.20G161200	0.208245	2.06782	0.100708	2.95992e-43
Glyma.08G015500	Glyma.16G181000	0.287022	2.06031	0.13931	2.70385e-98
Glyma.08G015600	Glyma.14G192500	0.265563	4.26124	0.0623207	1.15148e-93
Glyma.08G015700	Glyma.08G119100	0.68433	2.48099	0.275829	3.59992e-12
Glyma.08G015800	Glyma.10G232500	0.434724	4.2518	0.102245	7.27886e-40
Glyma.08G015900	Glyma.04G053300	1.01805	4.6616	0.218391	9.9451e-46
Glyma.08G016400	Glyma.18G257500	0.129335	0.305	0.424048	0.0105061
