Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.09G265800	Glyma.01G013300	0.38627	1.44016	0.268214	3.41155e-42
Glyma.09G265900	Glyma.16G140400	0.354254	0.641911	0.551873	0.00828116
Glyma.09G274900	Glyma.11G033800	0.796204	1.74736	0.455662	0.000855359
Glyma.09G275700	Glyma.01G132600	0.647107	3.22894	0.200409	6.20324e-10
Glyma.09G278900	Glyma.11G081200	0.0306691	0.341252	0.0898721	5.48971e-123
Glyma.09G282100	Glyma.12G048300	0.838643	4.36563	0.192101	2.91502e-25
Glyma.09G282900	Glyma.01G153300	0.361602	3.0268	0.119467	1.60237e-47
Glyma.09G283600	Glyma.09G207400	0.389131	4.38656	0.0887098	1.09699e-57
Glyma.09G283700	Glyma.15G256900	0.659761	4.69912	0.140401	4.48697e-64
Glyma.09G286100	Glyma.01G173200	0.608844	4.41479	0.13791	2.93654e-44
Glyma.09G286300	Glyma.02G071600	0.566062	4.5814	0.123557	3.3379e-97
Glyma.10G000600	Glyma.19G129900	0.237195	0.773334	0.306717	4.89067e-20
Glyma.10G000800	Glyma.07G248900	0.859806	4.03781	0.212939	3.31431e-17
Glyma.10G000900	Glyma.02G000300	0.12149	0.152256	0.797932	0.433922
Glyma.10G001200	Glyma.10G014500	0.00323314	0.0105988	0.305047	0.363134
Glyma.10G001300	Glyma.18G292300	0.0269261	0.154847	0.173889	0.00112309
Glyma.10G001400	Glyma.09G039300	0.260659	4.55535	0.0572205	1.62891e-139
Glyma.10G001500	Glyma.20G197300	0.23391	0.752605	0.310801	3.87079e-27
Glyma.10G002300	Glyma.10G081400	0.00172099	0.0547252	0.0314479	7.58592e-06
Glyma.10G002500	Glyma.10G014500	0.0118413	0.0161229	0.734436	0.240126
Glyma.10G003300	Glyma.09G198800	0.0788519	0.188691	0.417888	0.000776394
Glyma.10G005900	Glyma.04G060000	0.05037	0.52354	0.0962105	8.12334e-05
Glyma.10G007600	Glyma.15G045000	0.342074	1.33494	0.256246	4.44164e-09
Glyma.10G008100	Glyma.08G141600	0.643575	4.04119	0.159254	1.26536e-28
Glyma.10G008600	Glyma.20G201800	0.273374	2.62048	0.104322	6.87186e-11
Glyma.10G012200	Glyma.05G008800	0.63366	4.5169	0.140286	2.88333e-46
Glyma.10G019500	Glyma.13G338400	0.326163	0.823037	0.396291	0.000123013
Glyma.10G020400	Glyma.03G080400	0.0228412	0.0519355	0.4398	0.00070041
Glyma.10G030800	Glyma.02G143600	0.0459749	0.145412	0.316169	0.000117473
Glyma.10G036100	Glyma.19G034000	0.377827	3.97995	0.0949325	4.3864e-46
Glyma.10G038300	Glyma.13G124600	0.0254445	0.105861	0.240359	0.000112846
Glyma.10G044900	Glyma.08G329900	0.0495853	1.13691	0.043614	5.39279e-09
Glyma.10G047000	Glyma.17G066000	0.59154	3.36568	0.175757	1.24565e-19
Glyma.10G051700	Glyma.02G184300	0.231056	0.510694	0.452436	0.0342175
Glyma.10G052900	Glyma.17G252900	0.413162	3.16885	0.130382	1.33661e-14
Glyma.10G054800	Glyma.16G166000	0.0463392	0.132013	0.351019	0.00705664
Glyma.10G060600	Glyma.12G001200	0.112586	0.312877	0.359843	4.0632e-05
Glyma.10G061200	Glyma.09G227200	0.281009	1.61282	0.174235	7.90101e-10
Glyma.10G061400	Glyma.13G236500	0.175826	0.22751	0.77283	0.462165
Glyma.10G061900	Glyma.16G033600	0.492622	4.2783	0.115144	1.23146e-34
Glyma.10G062100	Glyma.12G031200	0.689246	3.73547	0.184514	4.01505e-12
Glyma.10G062400	Glyma.19G172500	0.032258	1.97901	0.0163001	2.12011e-34
Glyma.10G064100	Glyma.18G194200	0.295895	0.501162	0.590418	0.00120678
Glyma.10G065800	Glyma.02G251400	0.902164	4.3422	0.207766	4.28227e-15
Glyma.10G067600	Glyma.02G267000	0.245292	0.444612	0.551698	0.418687
Glyma.10G068200	Glyma.11G194600	0.230963	0.379348	0.608843	0.00839279
Glyma.10G069900	Glyma.17G167900	0.122246	0.282019	0.433469	2.07832e-05
Glyma.10G070000	Glyma.11G220500	0.0619959	0.161502	0.38387	0.0010252
Glyma.10G070400	Glyma.07G090200	0.0291501	0.0271708	1.07285	0.604314
Glyma.10G071900	Glyma.09G265500	0.43871	1.17575	0.373132	1.66725e-05
Glyma.10G072500	Glyma.02G167600	0.029211	0.154212	0.189421	4.71022e-10
Glyma.10G072600	Glyma.U021900	0.513008	1.21368	0.422689	0.000497479
Glyma.10G073500	Glyma.08G045800	0.109467	0.127307	0.859863	0.714265
Glyma.10G074100	Glyma.17G072100	0.589889	4.51954	0.13052	3.92667e-68
Glyma.10G076200	Glyma.11G007800	0.0385792	0.0395698	0.974965	0.82692
Glyma.10G076500	Glyma.15G081300	0.330205	2.03374	0.162363	3.62497e-34
Glyma.10G078900	Glyma.07G149000	0.573879	3.24621	0.176784	1.28388e-14
Glyma.10G079100	Glyma.01G125900	0.0849749	2.03574	0.0417416	1.67137e-24
Glyma.10G079500	Glyma.18G101000	0.135676	0.33957	0.399553	4.66054e-10
Glyma.10G079900	Glyma.03G201500	0.249537	3.61207	0.0690842	1.47465e-32
Glyma.10G080100	Glyma.12G182000	0.00990791	0.0120671	0.821068	0.625232
Glyma.10G080400	Glyma.13G172000	0.130862	0.115866	1.12942	0.850301
Glyma.10G080500	Glyma.11G184800	0.0462279	0.175632	0.263209	0.000221443
Glyma.10G080600	Glyma.18G245200	0.304242	0.853181	0.356597	8.57094e-06
Glyma.10G081800	Glyma.08G045800	0.746256	1.10825	0.673361	0.204452
Glyma.10G086600	Glyma.20G070500	0.266183	1.88167	0.141461	4.90157e-46
Glyma.10G087100	Glyma.20G070700	0.169583	4.43748	0.038216	9.3098e-133
Glyma.10G087200	Glyma.03G023000	0.544685	3.77537	0.144273	2.6358e-19
Glyma.10G087400	Glyma.02G020500	0.0964507	0.27858	0.346222	0.0219388
Glyma.10G087800	Glyma.20G047000	0.102965	0.182545	0.564051	0.0371524
Glyma.10G088200	Glyma.17G249400	0.429182	2.59355	0.165481	2.69678e-18
Glyma.10G088300	Glyma.04G213000	0.482641	0.872008	0.553482	0.134767
Glyma.10G088500	Glyma.20G072800	0.0593514	0.0998709	0.594281	0.0126174
Glyma.10G088700	Glyma.02G043500	0.79784	2.68928	0.296674	2.8945e-09
Glyma.10G089800	Glyma.02G071200	0.966546	3.5583	0.271631	4.70717e-17
Glyma.10G091100	Glyma.05G198600	0.202173	1.72681	0.117079	2.23662e-10
Glyma.10G092000	Glyma.11G140500	0.273429	0.142952	1.91273	0.0148933
Glyma.10G092300	Glyma.18G021700	0.306749	0.633242	0.484411	0.0129411
Glyma.10G092400	Glyma.06G176800	0.0583187	0.157654	0.369916	0.00117373
Glyma.10G092800	Glyma.08G208500	0.458647	1.52736	0.300288	1.31923e-15
Glyma.10G092900	Glyma.10G010800	0.456066	1.30995	0.348154	0.00049536
Glyma.10G093200	Glyma.05G074600	0.191184	1.19036	0.16061	8.47953e-37
Glyma.10G093500	Glyma.08G283900	0.232258	1.88831	0.122998	2.46095e-27
Glyma.10G094700	Glyma.02G304000	0.333198	0.801225	0.41586	0.000918843
Glyma.10G094900	Glyma.20G199000	0.67741	4.29013	0.1579	1.27965e-42
Glyma.10G095300	Glyma.10G090900	0.185566	1.62747	0.114021	1.59736e-101
Glyma.10G095400	Glyma.14G062800	0.0166953	0.181779	0.0918436	0.000187018
Glyma.10G095600	Glyma.12G136600	0.0173116	0.0257504	0.672284	0.418691
Glyma.10G095800	Glyma.20G195000	0.0426772	0.0741653	0.575434	0.458897
Glyma.10G096000	Glyma.17G191200	0.0315792	0.0603629	0.523156	0.00119447
Glyma.10G096200	Glyma.06G124900	0.0516576	1.97056	0.0262147	1.02992e-40
Glyma.10G096300	Glyma.10G207600	0.227587	0.637988	0.356727	1.96656e-07
Glyma.10G096600	Glyma.07G210600	0.176209	3.98689	0.0441972	3.39965e-104
Glyma.10G096700	Glyma.14G212100	0.297488	2.69312	0.110462	1.83311e-09
Glyma.10G096800	Glyma.01G184300	0.228166	3.91418	0.0582923	4.2894e-52
Glyma.10G096900	Glyma.12G136600	0.0359818	0.100192	0.359129	0.00312435
Glyma.10G097000	Glyma.02G110600	0.152032	0.39474	0.385145	0.00362156
Glyma.10G097200	Glyma.12G111400	0.147801	0.225606	0.655131	0.0997035
Glyma.10G097300	Glyma.03G184600	0.231757	0.641565	0.361236	1.36151e-05
Glyma.10G097400	Glyma.U038600	0.0365184	0.188685	0.193542	0.00201724
Glyma.10G097600	Glyma.02G184100	0.0143531	0.153406	0.0935623	5.64491e-29
Glyma.10G097800	Glyma.19G139300	0.0314009	0.572173	0.0548801	2.44159e-157
Glyma.10G098100	Glyma.10G090900	0.493937	3.92119	0.125966	4.36047e-42
Glyma.10G098200	Glyma.02G059900	0.0604242	0.126336	0.478283	0.169166
Glyma.10G098300	Glyma.14G011600	0.0483392	0.127479	0.379192	0.00103471
Glyma.10G098400	Glyma.20G118300	0.330573	1.58424	0.208664	1.75827e-29
Glyma.10G099100	Glyma.13G168300	0.550362	1.58644	0.346916	5.24167e-05
Glyma.10G099200	Glyma.02G184600	0.0216658	0.0700379	0.309343	2.51427e-08
Glyma.10G099400	Glyma.02G182600	0.0400168	0.119042	0.336157	0.000328146
Glyma.10G099500	Glyma.14G023100	0.0950937	0.109311	0.869937	0.835339
Glyma.10G099700	Glyma.02G181500	0.028952	0.101932	0.284034	1.03065e-06
Glyma.10G100000	Glyma.10G186200	0.544217	1.80599	0.30134	0.00202579
Glyma.10G100200	Glyma.08G041800	0.218571	0.525513	0.415919	0.0038908
Glyma.10G100300	Glyma.02G184300	0.173998	0.387143	0.449441	4.03348e-06
Glyma.10G100900	Glyma.08G139400	0.0998241	0.14892	0.670322	0.131204
Glyma.10G101000	Glyma.13G155400	0.132305	0.118826	1.11343	0.53404
Glyma.10G101200	Glyma.10G037900	0.535419	4.37857	0.122282	9.97225e-68
Glyma.10G102100	Glyma.19G128100	0.143427	0.697314	0.205684	1.57727e-28
Glyma.10G102300	Glyma.03G126800	0.305429	1.43405	0.212983	1.28655e-13
Glyma.10G102500	Glyma.02G283500	0.64191	3.95033	0.162495	5.26611e-22
Glyma.10G103500	Glyma.04G143300	0.527628	2.19764	0.240089	1.76713e-05
Glyma.10G103900	Glyma.14G142800	0.023715	0.0273792	0.866168	0.671949
Glyma.10G104200	Glyma.09G255800	0.243097	0.749573	0.324314	6.88777e-06
Glyma.10G104300	Glyma.10G207300	0.149322	0.772064	0.193407	3.27474e-28
Glyma.10G104500	Glyma.10G066000	0.271661	2.29066	0.118595	2.03887e-40
Glyma.10G104700	Glyma.08G181000	0.156362	1.06472	0.146858	2.99786e-25
Glyma.10G104800	Glyma.10G045500	0.235101	0.438564	0.536069	7.03078e-05
Glyma.10G104900	Glyma.04G003000	0.17868	1.91274	0.093416	1.71225e-137
Glyma.10G105100	Glyma.06G003000	0.127426	1.49628	0.0851617	4.93467e-21
Glyma.10G105200	Glyma.03G130900	0.100955	0.655278	0.154065	3.61586e-56
Glyma.10G105300	Glyma.09G248300	0.622074	4.2222	0.147334	1.07336e-26
Glyma.10G105400	Glyma.02G251400	0.378648	4.38643	0.0863225	9.13786e-78
Glyma.10G106000	Glyma.09G225300	0.492022	2.29369	0.214511	2.01655e-24
Glyma.10G106200	Glyma.11G255000	0.24253	0.321283	0.75488	0.478446
Glyma.10G106700	Glyma.18G294100	0.037627	0.0516557	0.72842	0.277794
Glyma.10G106800	Glyma.14G045300	0.524246	1.61341	0.324929	3.10493e-10
Glyma.10G107300	Glyma.14G142800	0.0286278	0.0375511	0.762369	0.262123
Glyma.10G108000	Glyma.11G058800	0.096858	0.343583	0.281906	5.84214e-05
Glyma.10G108500	Glyma.09G177100	0.664408	3.62674	0.183197	7.58611e-39
Glyma.10G108800	Glyma.09G148500	0.320607	2.22332	0.144202	1.66394e-05
Glyma.10G108900	Glyma.02G012600	0.295708	1.28793	0.229601	2.07514e-17
Glyma.10G109100	Glyma.16G182500	0.27929	0.51866	0.538483	0.0197966
Glyma.10G109600	Glyma.06G105900	0.125726	0.344354	0.365107	0.000208185
Glyma.10G109800	Glyma.20G215100	0.0805678	0.0338651	2.37908	0.306854
Glyma.10G110000	Glyma.07G244100	0.0230847	0.0339939	0.679085	0.544016
Glyma.10G110100	Glyma.20G129200	0.0296449	0.070981	0.417645	0.0188172
Glyma.10G110200	Glyma.07G244100	0.0353942	0.103462	0.342098	0.0030509
Glyma.10G110500	Glyma.02G145200	0.0150125	0.015348	0.978144	0.881929
Glyma.10G110600	Glyma.18G075900	0.0196348	0.130588	0.150356	0.000940015
Glyma.10G110700	Glyma.12G088500	0.0905487	0.117504	0.7706	0.303403
Glyma.10G110900	Glyma.20G198400	0.269533	0.878086	0.306956	5.96559e-08
Glyma.10G111000	Glyma.06G109500	0.470244	1.95267	0.24082	2.74353e-05
Glyma.10G111100	Glyma.20G111300	0.217888	0.985887	0.221007	4.90734e-21
Glyma.10G111200	Glyma.20G110000	0.122714	0.591122	0.207594	1.09846e-18
Glyma.10G111400	Glyma.02G020300	0.02957	0.0416515	0.709939	0.386933
Glyma.10G111500	Glyma.10G243000	0.0367114	0.0343639	1.06831	0.998732
Glyma.10G111700	Glyma.11G209300	0.240741	2.1615	0.111377	2.48598e-45
Glyma.10G112200	Glyma.03G202700	0.0894282	0.0782624	1.14267	0.996901
Glyma.10G112600	Glyma.10G266100	0.226917	0.344281	0.659106	0.236204
Glyma.10G112700	Glyma.20G243700	0.100482	0.133312	0.753734	0.198808
Glyma.10G113100	Glyma.02G185300	0.0145294	0.0692378	0.209849	3.9043e-07
Glyma.10G113200	Glyma.03G080400	0.0547279	0.0871631	0.627879	0.0197586
Glyma.10G113300	Glyma.06G176900	0.0560473	0.463535	0.120913	1.07914e-13
Glyma.10G113400	Glyma.05G016400	0.506478	0.859971	0.588948	0.0190108
Glyma.10G113500	Glyma.02G185400	0.0649481	0.283869	0.228796	2.28331e-10
Glyma.10G113600	Glyma.02G012600	0.277868	1.53546	0.180968	5.35537e-21
Glyma.10G113800	Glyma.04G061400	0.288946	1.26459	0.22849	0.00246862
Glyma.10G114000	Glyma.05G193600	0.0748034	0.125327	0.596864	0.286918
Glyma.10G114200	Glyma.05G132100	0.0505758	0.104624	0.483404	0.0994504
Glyma.10G114300	Glyma.06G185000	0.0955793	0.133993	0.713317	0.543248
Glyma.10G114400	Glyma.06G266700	0.0310216	0.0127582	2.43151	0.608757
Glyma.10G114500	Glyma.03G123300	0.0269933	0.0478482	0.564144	0.13648
Glyma.10G115000	Glyma.04G089400	0.357337	0.319522	1.11835	0.621076
Glyma.10G115100	Glyma.08G224500	0.117994	0.491526	0.240057	0.00039104
Glyma.10G116500	Glyma.02G112800	0.309907	2.49469	0.124227	2.1621e-40
Glyma.10G116600	Glyma.U022100	0.486502	4.19966	0.115843	2.5142e-36
Glyma.10G116800	Glyma.20G198400	0.216501	0.807843	0.267998	8.38106e-20
Glyma.10G116900	Glyma.16G002500	0.138284	0.224825	0.615073	0.0146234
Glyma.10G117000	Glyma.11G012400	0.528933	4.22317	0.125245	4.00329e-70
Glyma.10G117100	Glyma.20G196900	0.196133	0.470497	0.416863	8.22069e-06
Glyma.10G117200	Glyma.13G234000	0.576103	3.34079	0.172445	6.44661e-14
Glyma.10G117400	Glyma.07G116000	0.0746174	0.0754019	0.989595	0.998534
Glyma.10G117500	Glyma.20G199300	0.0612296	0.0650564	0.941177	0.99671
Glyma.10G117600	Glyma.15G218400	NA	0.0197088	-1.12663e-13	NA
Glyma.10G117700	Glyma.08G251800	0.27666	0.586374	0.471815	5.22051e-05
Glyma.10G117900	Glyma.03G195400	0.0619578	0.0698997	0.886382	0.678817
Glyma.10G118000	Glyma.08G301200	0.806076	3.52915	0.228405	9.04323e-09
Glyma.10G118200	Glyma.12G116500	0.548104	3.50058	0.156575	4.80287e-16
Glyma.10G118300	Glyma.14G023200	0.0662215	0.196034	0.337805	0.0065669
Glyma.10G118400	Glyma.08G029400	0.4872	3.36372	0.144839	8.88386e-26
Glyma.10G118500	Glyma.06G182600	0.394188	0.314966	1.25153	0.389365
Glyma.10G118600	Glyma.08G183900	0.0530135	0.117259	0.452105	0.031176
Glyma.10G119100	Glyma.20G195900	0.326545	0.959772	0.340232	9.51161e-07
Glyma.10G119500	Glyma.05G222800	0.0864515	0.442	0.195592	0.000482706
Glyma.10G119600	Glyma.02G228500	0.222231	0.405031	0.548676	0.000175916
Glyma.10G119700	Glyma.09G285100	0.165714	0.411836	0.40238	0.00618186
Glyma.10G119800	Glyma.09G023600	0.242165	0.77892	0.310898	0.000175337
Glyma.10G120000	Glyma.16G167900	0.0784284	0.318055	0.246588	0.00128058
Glyma.10G120700	Glyma.14G085800	0.223995	3.70642	0.0604344	4.97363e-58
Glyma.10G121000	Glyma.19G002300	0.560089	1.76483	0.317361	7.94678e-06
Glyma.10G121600	Glyma.10G130700	0.128334	0.563665	0.227677	2.51104e-07
Glyma.10G121700	Glyma.06G229800	0.0529108	0.0664365	0.79641	0.274126
Glyma.10G122000	Glyma.19G226300	0.0738758	0.142911	0.516935	0.00565574
Glyma.10G122100	Glyma.15G009300	0.869171	4.60412	0.188781	2.86277e-27
Glyma.10G122400	Glyma.17G089200	0.0963571	0.268643	0.358681	0.00368466
Glyma.10G122500	Glyma.10G196300	0.0250229	0.050269	0.497781	0.0855153
Glyma.10G122900	Glyma.18G116900	0.146198	0.321099	0.455305	0.0229992
Glyma.10G123000	Glyma.05G130600	0.15797	1.01344	0.155875	1.24479e-25
Glyma.10G123300	Glyma.04G090800	0.0471786	0.0497373	0.948555	0.904671
Glyma.10G123600	Glyma.06G036500	0.284942	0.925082	0.308018	2.0125e-06
Glyma.10G123800	Glyma.08G070600	0.105274	0.174859	0.602054	0.0704997
Glyma.10G123900	Glyma.14G044500	0.232051	0.342592	0.677341	0.297299
Glyma.10G124000	Glyma.02G271500	0.03843	0.0630563	0.609455	0.294622
Glyma.10G124100	Glyma.19G162800	0.0715213	0.0571678	1.25108	0.767478
Glyma.10G125300	Glyma.11G232900	0.211572	0.712683	0.296867	4.90428e-09
Glyma.10G125500	Glyma.11G009100	0.247984	0.355708	0.697155	0.367754
Glyma.10G125700	Glyma.19G221400	0.349679	0.664061	0.526576	0.000266704
Glyma.10G125800	Glyma.20G077600	0.330118	2.67008	0.123636	5.88533e-16
Glyma.10G125900	Glyma.06G281700	0.132923	0.12464	1.06646	0.999656
Glyma.10G126000	Glyma.20G077600	0.279234	1.58364	0.176324	8.55292e-07
Glyma.10G126200	Glyma.17G070200	0.069462	0.201267	0.345124	0.0126233
Glyma.10G126300	Glyma.18G236600	0.0653388	0.0603187	1.08323	0.738137
Glyma.10G126400	Glyma.07G081300	0.339823	0.773785	0.43917	0.00677995
Glyma.10G126500	Glyma.20G210300	0.119025	0.152937	0.778261	0.385673
Glyma.10G127300	Glyma.13G204700	0.202672	0.518975	0.390523	0.0123345
Glyma.10G127900	Glyma.13G029800	0.0614719	0.453784	0.135465	4.71139e-41
Glyma.10G128200	Glyma.07G263800	0.0455225	0.133237	0.341664	0.0188525
Glyma.10G129200	Glyma.20G185900	0.0301393	0.122752	0.245531	0.0768839
Glyma.10G129300	Glyma.01G206200	0.109638	0.236515	0.463557	0.0617638
Glyma.10G129700	Glyma.10G041700	0.0215415	0.0254814	0.845381	0.891065
Glyma.10G129900	Glyma.12G214100	0.441491	1.24085	0.355797	4.43271e-06
Glyma.10G130000	Glyma.15G072400	0.0447735	0.190589	0.234921	8.44745e-05
Glyma.10G131500	Glyma.19G230900	0.386325	2.1099	0.183101	2.07423e-40
Glyma.10G131900	Glyma.09G184700	0.314483	1.48811	0.21133	0.00329132
Glyma.10G132100	Glyma.17G162200	0.168151	0.144832	1.16101	0.478278
Glyma.10G132300	Glyma.10G167800	0.151659	4.37585	0.0346581	5.38802e-104
Glyma.10G132500	Glyma.05G002200	0.135448	0.472922	0.286407	0.000107264
Glyma.10G132800	Glyma.10G168700	1.05122	4.59321	0.228863	7.54295e-24
Glyma.10G133500	Glyma.19G172500	NA	1.53844	3.49727e-11	NA
Glyma.10G134000	Glyma.19G250600	0.0921803	0.26843	0.343405	0.00413481
Glyma.10G134100	Glyma.20G082800	0.0110414	0.117003	0.0943688	3.49818e-09
Glyma.10G134200	Glyma.19G080600	0.224445	1.17044	0.191761	4.09472e-10
Glyma.10G134900	Glyma.07G040700	0.0668521	0.0692864	0.964866	0.707642
Glyma.10G135000	Glyma.02G235200	0.0676427	0.0936652	0.722175	0.580341
Glyma.10G135100	Glyma.19G153300	0.104331	0.243616	0.42826	0.0234714
Glyma.10G135400	Glyma.U018300	0.406155	1.01262	0.401092	0.000491569
Glyma.10G135700	Glyma.16G179000	0.163854	0.437347	0.374654	0.00148827
Glyma.10G135800	Glyma.04G164500	0.0547383	0.135996	0.402501	0.0185945
Glyma.10G136000	Glyma.08G210900	0.0861902	0.0774621	1.11268	0.843074
Glyma.10G137100	Glyma.17G257500	0.0421225	0.038908	1.08262	0.921816
Glyma.10G138000	Glyma.11G240900	0.267575	0.33921	0.788817	0.671807
Glyma.10G139600	Glyma.05G195900	0.788736	2.07578	0.37997	3.15993e-07
Glyma.10G140300	Glyma.18G130700	0.0388703	0.0261977	1.48373	0.616236
Glyma.10G141200	Glyma.04G219500	0.238197	0.205734	1.15779	0.831659
Glyma.10G141600	Glyma.16G173100	0.251458	0.642344	0.391469	3.9357e-06
Glyma.10G141900	Glyma.09G057800	0.118431	0.817217	0.14492	9.79829e-14
Glyma.10G143600	Glyma.07G138400	0.468661	1.14383	0.409731	1.6012e-07
Glyma.10G148000	Glyma.16G022100	0.529473	3.51727	0.150535	1.09229e-31
Glyma.10G149400	Glyma.20G238800	0.0366751	0.0980907	0.37389	6.82021e-07
Glyma.10G152800	Glyma.11G214700	0.181143	0.33095	0.547342	0.0368992
Glyma.10G156400	Glyma.09G232500	0.0440423	0.215761	0.204126	0.0103782
Glyma.10G160100	Glyma.20G228300	0.0680303	0.0833625	0.816077	0.415666
Glyma.10G168500	Glyma.20G221200	0.0270454	0.117374	0.23042	3.61873e-07
Glyma.10G169400	Glyma.17G252900	0.404648	3.37694	0.119827	2.18374e-26
Glyma.10G172300	Glyma.13G316200	0.376985	4.24593	0.0887873	5.96062e-56
Glyma.10G172700	Glyma.09G235400	0.826825	4.23902	0.195051	2.06874e-35
Glyma.10G173600	Glyma.09G099400	0.697331	3.18659	0.218833	1.34202e-10
Glyma.10G175700	Glyma.05G234900	0.167826	0.408112	0.411225	3.15338e-05
Glyma.10G183100	Glyma.07G265100	0.102417	1.10685	0.0925301	1.36194e-30
Glyma.10G183400	Glyma.02G133200	0.425687	2.85354	0.149179	1.78406e-12
Glyma.10G191700	Glyma.09G284400	0.0116346	0.0707347	0.164482	6.56169e-06
Glyma.10G191900	Glyma.09G207400	0.393467	4.38542	0.0897215	8.64643e-65
Glyma.10G193800	Glyma.20G069800	0.41278	1.57583	0.261945	2.00984e-22
Glyma.10G194500	Glyma.08G037000	0.61663	5.1257	0.120302	3.30613e-103
Glyma.10G194900	Glyma.19G201000	0.343657	2.20241	0.156037	1.43215e-67
Glyma.10G195100	Glyma.20G195000	0.104713	0.211614	0.494833	0.11421
Glyma.10G197000	Glyma.04G098900	0.787613	4.4878	0.175501	5.58369e-73
Glyma.10G200400	Glyma.02G289100	0.485536	1.88031	0.258221	5.59832e-26
Glyma.10G201800	Glyma.08G079600	0.603351	3.77662	0.15976	1.00663e-35
Glyma.10G204000	Glyma.20G186700	0.0596447	0.211919	0.281451	6.55542e-05
Glyma.10G213600	Glyma.20G010100	0.652182	4.18076	0.155996	2.79509e-30
Glyma.10G214300	Glyma.01G177400	0.21332	0.376963	0.565892	0.121681
Glyma.10G214400	Glyma.03G205000	0.187246	0.333555	0.561364	0.0556925
Glyma.10G216300	Glyma.08G311700	0.0147091	0.0669348	0.219752	4.72017e-05
Glyma.10G217600	Glyma.04G247900	0.837485	1.91126	0.438184	4.23594e-09
Glyma.10G218600	Glyma.20G173100	0.0757739	0.153169	0.494707	0.0345831
Glyma.10G220300	Glyma.02G287300	0.701957	3.661	0.191739	2.18951e-11
Glyma.10G223800	Glyma.08G183600	0.348547	3.40157	0.102467	3.94919e-20
Glyma.10G225700	Glyma.10G025100	0.722301	4.03236	0.179126	8.5167e-20
Glyma.10G226400	Glyma.05G053600	0.47813	2.59125	0.184517	0
Glyma.10G227600	Glyma.10G226200	0.14694	0.825065	0.178096	6.59025e-24
Glyma.10G228500	Glyma.06G116800	0.0288728	0.0208166	1.38701	0.551956
Glyma.10G233000	Glyma.20G161400	0.051058	0.160095	0.318923	0.00794306
Glyma.10G245800	Glyma.12G068900	0.0330542	0.249036	0.132729	1.28487e-15
Glyma.10G245900	Glyma.U018900	0.177379	0.375622	0.472226	0.0190279
Glyma.10G247800	Glyma.14G062500	0.101059	0.271377	0.372393	1.07804e-08
Glyma.10G252900	Glyma.20G140100	0.322805	1.19893	0.269245	7.11924e-14
Glyma.10G253000	Glyma.20G139700	0.0629674	0.155226	0.405651	1.40321e-07
Glyma.10G255400	Glyma.08G097800	0.723634	4.26024	0.169858	1.80094e-22
Glyma.10G260100	Glyma.05G008800	0.604807	4.46148	0.135562	5.54459e-44
Glyma.10G262600	Glyma.19G199300	0.0168554	0.0311445	0.541202	0.0906899
Glyma.10G265500	Glyma.08G294400	0.886358	4.495	0.197187	7.28766e-28
Glyma.10G267100	Glyma.18G067300	0.308901	3.65493	0.0845162	3.65887e-28
Glyma.10G269600	Glyma.08G046800	0.961106	3.64678	0.263549	7.23073e-16
Glyma.10G271300	Glyma.09G085400	0.362925	0.620242	0.585134	0.0839839
Glyma.10G274900	Glyma.08G156200	0.284317	0.477081	0.595953	0.167404
Glyma.10G277500	Glyma.20G112200	0.0288069	0.0941573	0.305944	0.000209535
Glyma.10G280500	Glyma.04G253100	0.825373	1.65555	0.498551	0.000498813
Glyma.10G283500	Glyma.19G185700	0.52685	4.28619	0.122918	2.10246e-35
Glyma.10G297200	Glyma.06G302200	0.393861	2.37288	0.165984	6.56213e-20
Glyma.10G297700	Glyma.08G258700	0.0847144	0.567523	0.14927	6.07956e-70
Glyma.11G000100	Glyma.01G214700	0.0360239	0.0636751	0.565746	0.0398222
Glyma.11G000800	Glyma.20G126800	0.138864	1.64977	0.084172	6.71976e-32
Glyma.11G005200	Glyma.02G192800	0.161276	0.725242	0.222376	0.000126689
Glyma.11G010000	Glyma.07G144400	0.00938722	0.0733702	0.127943	0.000100895
Glyma.11G011000	Glyma.20G223000	0.0323772	0.338275	0.0957126	2.89171e-19
Glyma.11G013500	Glyma.01G230500	0.147974	0.289505	0.511128	0.000462506
Glyma.11G013700	Glyma.17G094300	0.836878	3.33781	0.250726	6.32141e-26
Glyma.11G016500	Glyma.01G226300	0.278619	0.416932	0.668259	0.0764922
Glyma.11G016900	Glyma.01G067600	0.228406	4.80182	0.0475665	3.34281e-83
Glyma.11G021100	Glyma.10G017000	0.404443	4.36404	0.0926763	1.78006e-83
Glyma.11G025900	Glyma.09G212500	0.151635	0.347806	0.435975	0.0291281
Glyma.11G029900	Glyma.20G136400	0.383187	2.00489	0.191126	4.23659e-15
Glyma.11G031000	Glyma.15G089500	0.698797	3.87074	0.180533	1.26675e-13
Glyma.11G031900	Glyma.07G022200	0.339976	2.76121	0.123126	1.46358e-09
Glyma.11G034300	Glyma.01G208000	0.0381492	0.10149	0.375892	0.013806
Glyma.11G035000	Glyma.13G071900	0.111671	0.273928	0.407664	5.4037e-13
Glyma.11G036600	Glyma.09G003100	0.4891	4.59345	0.106478	3.34598e-78
Glyma.11G037200	Glyma.03G246600	0.918295	2.78114	0.330187	5.6425e-10
