Duplicate 1	Duplicate 2	Ka	Ks	Ka/Ks	P-Value
Glyma.10G226600	Glyma.10G226700	0.0383492	0.202062	0.189789	8.0692e-09
Glyma.10G227100	Glyma.10G227200	0.134884	0.152453	0.884758	0.630336
Glyma.10G227300	Glyma.10G227400	0.0954318	0.517116	0.184546	2.85576e-84
Glyma.10G228000	Glyma.10G228100	0.0374593	0.0305009	1.22814	0.458268
Glyma.10G228100	Glyma.10G228200	0.103494	0.282462	0.3664	1.06533e-13
Glyma.10G230500	Glyma.10G230600	0.32369	1.39236	0.232475	7.46316e-06
Glyma.10G230900	Glyma.10G231000	0.0946901	0.288734	0.327949	5.97292e-10
Glyma.10G231000	Glyma.10G231100	0.0276434	0.0763489	0.362067	0.000314021
Glyma.10G231600	Glyma.10G231700	0.38863	2.81142	0.138233	7.77218e-67
Glyma.10G233100	Glyma.10G233200	0.0525059	0.147822	0.355196	8.25678e-05
Glyma.10G234600	Glyma.10G234700	0.0473009	0.231081	0.204694	1.05503e-16
Glyma.10G235200	Glyma.10G235300	0.640504	1.96893	0.325305	8.24842e-09
Glyma.10G241300	Glyma.10G241400	0.557931	2.06428	0.270279	1.4721e-11
Glyma.10G243600	Glyma.10G243700	0.10991	0.411647	0.267	9.65121e-12
Glyma.10G246300	Glyma.10G246400	0.334349	0.676398	0.494308	1.30706e-05
Glyma.10G249400	Glyma.10G249500	0.203374	2.20312	0.0923118	1.39387e-63
Glyma.10G250200	Glyma.10G250300	0.334137	1.24585	0.268199	2.50011e-14
Glyma.10G251100	Glyma.10G251200	0.124473	0.272299	0.457121	1.96655e-05
Glyma.10G252000	Glyma.10G252100	0.487425	1.06065	0.459553	0.000938723
Glyma.10G253600	Glyma.10G253700	0.20424	0.731649	0.27915	2.6915e-09
Glyma.10G253700	Glyma.10G253800	0.229519	0.630155	0.364227	2.55056e-08
Glyma.10G254000	Glyma.10G254100	0.262505	0.657583	0.399196	2.32752e-07
Glyma.10G254700	Glyma.10G254800	0.224808	0.714441	0.314663	5.67689e-09
Glyma.10G254800	Glyma.10G254900	0.250248	0.814082	0.307399	5.47598e-09
Glyma.10G256900	Glyma.10G257000	0.0508499	0.103319	0.492163	0.00449208
Glyma.10G257400	Glyma.10G257500	0.263166	0.644256	0.40848	2.79154e-07
Glyma.10G260800	Glyma.10G260900	0.13197	0.156291	0.844385	0.571343
Glyma.10G263300	Glyma.10G263400	0.282983	5.71428	0.0495221	4.52986e-32
Glyma.10G265000	Glyma.10G265100	0.453469	3.40637	0.133124	4.3527e-15
Glyma.10G265100	Glyma.10G265200	0.449513	3.41918	0.131468	8.60567e-16
Glyma.10G267300	Glyma.10G267400	0.0746696	0.218131	0.342316	1.90014e-08
Glyma.10G267600	Glyma.10G267700	0.117127	0.353986	0.33088	7.20088e-05
Glyma.10G267700	Glyma.10G267800	0.281848	2.61192	0.107908	4.69146e-37
Glyma.10G268600	Glyma.10G268700	0.172436	0.260665	0.661523	0.0210245
Glyma.10G269700	Glyma.10G269800	0.0996684	0.549263	0.181458	1.029e-25
Glyma.10G269800	Glyma.10G269900	0.307042	0.933351	0.328968	1.81198e-06
Glyma.10G271600	Glyma.10G271700	0.0777354	0.3617	0.214917	7.12286e-14
Glyma.10G276600	Glyma.10G276700	0.0704959	0.306477	0.23002	1.04761e-20
Glyma.10G280300	Glyma.10G280400	0.206874	0.613638	0.337127	2.37321e-07
Glyma.10G281100	Glyma.10G281200	0.307871	0.784919	0.392233	2.55734e-07
Glyma.10G281200	Glyma.10G281300	0.281434	0.389952	0.721714	0.138473
Glyma.10G282100	Glyma.10G282200	0.200749	0.661559	0.303449	5.22382e-14
Glyma.10G282200	Glyma.10G282300	0.100946	0.178088	0.566831	0.00832497
Glyma.10G285400	Glyma.10G285500	0.0940468	0.127892	0.735361	0.498079
Glyma.10G287100	Glyma.10G287200	0.0583725	0.178591	0.32685	0.00167307
Glyma.10G287200	Glyma.10G287300	0.0732533	0.338191	0.216603	2.9928e-07
Glyma.10G287700	Glyma.10G287800	0.197565	0.585336	0.337524	1.54342e-15
Glyma.10G294000	Glyma.10G294100	0.272407	0.636094	0.42825	4.68256e-05
Glyma.11G001200	Glyma.11G001300	0.174126	0.396263	0.43942	0.000682961
Glyma.11G003600	Glyma.11G003700	NA	NA	NA	NA
Glyma.11G012900	Glyma.11G013000	0.0777335	0.185104	0.419946	0.00388969
Glyma.11G013000	Glyma.11G013100	0.337664	2.44472	0.138119	2.12206e-34
Glyma.11G020500	Glyma.11G020600	0.498856	1.94676	0.256249	3.64202e-06
Glyma.11G024000	Glyma.11G024100	0.15432	3.42995	0.0449918	1.08977e-36
Glyma.11G027900	Glyma.11G028000	0.22446	1.45207	0.15458	7.48616e-59
Glyma.11G032900	Glyma.11G033000	0.0450273	0.0889973	0.50594	4.27646e-06
Glyma.11G037300	Glyma.11G037400	0.280983	0.404841	0.694058	0.0659042
Glyma.11G040400	Glyma.11G040500	0.148147	1.11179	0.133251	6.4691e-16
Glyma.11G040800	Glyma.11G040900	0.0848341	0.258256	0.328488	5.93567e-06
Glyma.11G058900	Glyma.11G059000	0.190242	0.431359	0.441029	2.33802e-10
Glyma.11G059400	Glyma.11G059500	0.149516	0.371741	0.402206	0.00478256
Glyma.11G060000	Glyma.11G060100	0.175701	0.423251	0.415123	9.48892e-08
Glyma.11G060100	Glyma.11G060200	0.0924673	0.25442	0.363444	3.56681e-10
Glyma.11G062500	Glyma.11G062600	0.061044	0.213501	0.285919	3.95332e-11
Glyma.11G062700	Glyma.11G062800	0.268138	1.7491	0.153301	6.52316e-17
Glyma.11G064500	Glyma.11G064600	0.0713397	0.200798	0.355282	3.37616e-06
Glyma.11G066000	Glyma.11G066100	0.163291	0.441869	0.369547	1.46966e-12
Glyma.11G066300	Glyma.11G066400	0.206556	0.404279	0.510924	1.96559e-06
Glyma.11G066500	Glyma.11G066600	0.105701	0.371955	0.284177	6.21663e-17
Glyma.11G069500	Glyma.11G069600	0.0787634	0.786119	0.100193	4.16796e-59
Glyma.11G070200	Glyma.11G070300	0.0610958	0.268592	0.227467	2.78135e-11
Glyma.11G070300	Glyma.11G070400	0.12111	0.30395	0.398452	4.52174e-05
Glyma.11G070500	Glyma.11G070600	0.0815565	0.274608	0.296992	5.75922e-09
Glyma.11G071700	Glyma.11G071800	0.237422	0.98201	0.241771	6.08775e-26
Glyma.11G081800	Glyma.11G081900	0.232009	0.431865	0.537227	8.62193e-05
Glyma.11G083000	Glyma.11G083100	0.142113	0.415643	0.341911	9.79013e-08
Glyma.11G083100	Glyma.11G083200	0.0802857	0.197206	0.407117	0.000149724
Glyma.11G085300	Glyma.11G085400	0.0712864	0.32405	0.219986	2.99265e-14
Glyma.11G089200	Glyma.11G089300	0.404634	0.893791	0.452716	0.000779806
Glyma.11G089800	Glyma.11G089900	0.134551	0.332646	0.404486	3.97188e-07
Glyma.11G089900	Glyma.11G090000	0.0917301	0.18285	0.501669	0.00101241
Glyma.11G090400	Glyma.11G090500	0.531891	3.12351	0.170286	7.11332e-09
Glyma.11G093800	Glyma.11G093900	0.204025	4.59633	0.0443886	4.2216e-117
Glyma.11G094900	Glyma.11G095000	0.102498	0.335475	0.305533	4.1035e-07
Glyma.11G095000	Glyma.11G095100	0.185551	1.04138	0.178179	2.93742e-27
Glyma.11G095100	Glyma.11G095200	0.0603681	0.1335	0.452195	0.00411617
Glyma.11G096800	Glyma.11G096900	0.490685	1.62694	0.301599	5.68971e-08
Glyma.11G097700	Glyma.11G097800	0.225115	0.72887	0.308855	9.0068e-09
Glyma.11G099600	Glyma.11G099700	0.0547216	0.101043	0.541569	0.0131723
Glyma.11G105100	Glyma.11G105200	0.0564983	0.108206	0.522138	0.00289316
Glyma.11G112100	Glyma.11G112200	0.0658384	0.182891	0.359988	1.98625e-08
Glyma.11G113900	Glyma.11G114000	0.00571041	0.0812986	0.07024	6.97026e-05
Glyma.11G114100	Glyma.11G114200	0.100092	0.285824	0.350186	7.19082e-13
Glyma.11G115700	Glyma.11G115800	0.337904	0.364466	0.92712	1
Glyma.11G116100	Glyma.11G116200	0.112446	0.123418	0.911097	0.772869
Glyma.11G116400	Glyma.11G116500	NA	NA	NA	NA
Glyma.11G117300	Glyma.11G117400	0.119555	0.479011	0.249588	2.3217e-08
Glyma.11G117400	Glyma.11G117500	0.0633854	0.370895	0.170898	5.16985e-08
Glyma.11G117500	Glyma.11G117600	0.10626	0.428325	0.248083	6.82384e-07
Glyma.11G119500	Glyma.11G119600	0.101725	0.419512	0.242484	9.62937e-16
Glyma.11G119900	Glyma.11G120000	0.13693	0.234065	0.585011	0.369886
Glyma.11G121000	Glyma.11G121100	0.103973	0.322858	0.32204	5.41047e-06
Glyma.11G121700	Glyma.11G121800	0.103023	0.397205	0.259369	1.72917e-06
Glyma.11G124200	Glyma.11G124300	0.112113	0.179552	0.624407	0.0540465
Glyma.11G124500	Glyma.11G124600	0.286301	0.686735	0.416901	0.000260159
Glyma.11G129400	Glyma.11G129500	0.117606	1.32122	0.0890138	2.50423e-32
Glyma.11G129500	Glyma.11G129600	0.0390972	0.329635	0.118607	4.83038e-29
Glyma.11G129600	Glyma.11G129700	0.0252763	0.25325	0.0998076	1.46471e-27
Glyma.11G129700	Glyma.11G129800	NA	0.00294065	0	NA
Glyma.11G130200	Glyma.11G130300	0.247985	4.84606	0.0511724	7.24437e-158
Glyma.11G131500	Glyma.11G131600	0.118775	0.462279	0.256933	0.000179975
Glyma.11G131600	Glyma.11G131700	0.0608822	0.260217	0.233967	5.0664e-24
Glyma.11G137000	Glyma.11G137100	0.0035264	0.0161625	0.218185	0.000659779
Glyma.11G138100	Glyma.11G138200	0.246458	1.00176	0.246025	3.08832e-06
Glyma.11G138200	Glyma.11G138300	0.505649	3.22222	0.156926	1.48236e-11
Glyma.11G138300	Glyma.11G138400	0.0829188	0.185404	0.447233	9.29005e-07
Glyma.11G138400	Glyma.11G138500	0.115854	0.177232	0.653686	0.00718473
Glyma.11G141600	Glyma.11G141700	NA	0.0910853	-3.65665e-14	NA
Glyma.11G141700	Glyma.11G141800	NA	0.112171	0	NA
Glyma.11G147600	Glyma.11G147700	0.0228275	0.157083	0.145321	6.26396e-14
Glyma.11G148400	Glyma.11G148500	0.0316949	0.127619	0.248355	2.31329e-06
Glyma.11G150300	Glyma.11G150400	0.248347	2.69742	0.0920684	5.08407e-17
Glyma.11G152100	Glyma.11G152200	0.339912	1.2647	0.268769	3.05243e-11
Glyma.11G153200	Glyma.11G153300	0.170882	0.328671	0.519918	0.00389916
Glyma.11G157100	Glyma.11G157200	0.0058631	0.0128453	0.45644	0.455166
Glyma.11G167900	Glyma.11G168000	0.0903289	0.10367	0.871316	0.663168
Glyma.11G173200	Glyma.11G173300	0.0560603	0.0301894	1.85695	0.541208
Glyma.11G173300	Glyma.11G173400	0.0209365	0.027737	0.754822	0.536025
Glyma.11G173400	Glyma.11G173500	0.049152	0.0660464	0.744204	0.555632
Glyma.11G177200	Glyma.11G177300	0.311804	0.733805	0.424914	2.48252e-05
Glyma.11G178100	Glyma.11G178200	NA	0.27723	-4.0047e-15	NA
Glyma.11G179300	Glyma.11G179400	0.201993	0.794228	0.254326	7.07033e-16
Glyma.11G185100	Glyma.11G185200	0.0934151	0.246422	0.379086	7.58018e-09
Glyma.11G185900	Glyma.11G186000	0.341044	0.430394	0.7924	0.407423
Glyma.11G193800	Glyma.11G193900	0.102582	0.238763	0.429639	1.18122e-06
Glyma.11G194200	Glyma.11G194300	0.178022	0.427051	0.416862	8.23974e-05
Glyma.11G196600	Glyma.11G196700	0.108983	0.294207	0.37043	2.05732e-05
Glyma.11G197300	Glyma.11G197400	0.20817	0.792971	0.262519	1.99963e-23
Glyma.11G199900	Glyma.11G200000	0.0186008	0.21584	0.086179	3.85985e-20
Glyma.11G203800	Glyma.11G203900	0.215423	0.343536	0.627077	0.0492471
Glyma.11G206300	Glyma.11G206400	0.023443	0.039055	0.600257	0.0859232
Glyma.11G210300	Glyma.11G210400	0.185774	0.421966	0.440257	1.78002e-06
Glyma.11G210400	Glyma.11G210500	0.0428915	0.0631726	0.678958	0.190454
Glyma.11G219200	Glyma.11G219300	0.482475	1.63228	0.295584	5.56554e-15
Glyma.11G222200	Glyma.11G222300	0.0962569	0.540606	0.178054	1.47436e-05
Glyma.11G222300	Glyma.11G222400	0.0835329	0.318899	0.261942	4.60199e-10
Glyma.11G222400	Glyma.11G222500	0.135984	1.05051	0.129446	8.93192e-25
Glyma.11G223300	Glyma.11G223400	0.353653	0.651042	0.54321	0.0332873
Glyma.11G223900	Glyma.11G224000	0.132551	0.279404	0.474405	0.0201151
Glyma.11G224400	Glyma.11G224500	0.12955	0.342913	0.377793	6.91133e-12
Glyma.11G224900	Glyma.11G225000	0.0821032	0.241597	0.339835	0.00671312
Glyma.11G225500	Glyma.11G225600	0.260061	1.10952	0.234391	1.05814e-23
Glyma.11G230300	Glyma.11G230400	0.187998	0.32517	0.578153	0.00101734
Glyma.11G230400	Glyma.11G230500	0.248897	0.574683	0.433103	2.76618e-06
Glyma.11G230500	Glyma.11G230600	0.295565	0.747954	0.395164	6.69703e-09
Glyma.11G237000	Glyma.11G237100	0.278256	1.24475	0.223544	1.10692e-05
Glyma.11G238200	Glyma.11G238300	0.0526842	0.242378	0.217363	1.59086e-13
Glyma.11G238400	Glyma.11G238500	0.316588	2.5055	0.126357	8.85113e-50
Glyma.11G241700	Glyma.11G241800	NA	0.134766	1.64763e-14	NA
Glyma.11G243100	Glyma.11G243200	0.242202	0.197077	1.22897	0.326963
Glyma.11G245600	Glyma.11G245700	0.280222	2.91629	0.0960885	8.53603e-22
Glyma.12G001800	Glyma.12G001900	0.299304	4.21252	0.071051	5.17789e-70
Glyma.12G004500	Glyma.12G004600	0.700397	1.65607	0.422926	1.4882e-06
Glyma.12G004700	Glyma.12G004800	0.28366	1.88964	0.150114	4.6626e-46
Glyma.12G009200	Glyma.12G009300	0.0916165	0.3206	0.285766	2.32662e-09
Glyma.12G010800	Glyma.12G010900	0.0306709	0.104962	0.292208	2.34511e-08
Glyma.12G013500	Glyma.12G013600	0.150105	0.267255	0.561653	0.0138133
Glyma.12G014200	Glyma.12G014300	0.0407263	0.172885	0.235568	5.67572e-08
Glyma.12G015000	Glyma.12G015100	0.102131	0.263227	0.387994	0.0321231
Glyma.12G015300	Glyma.12G015400	0.111453	0.301393	0.369793	1.26217e-07
Glyma.12G015400	Glyma.12G015500	0.0636685	0.217729	0.292421	5.21576e-09
Glyma.12G018300	Glyma.12G018400	0.0175722	0.0641077	0.274105	2.4598e-06
Glyma.12G019700	Glyma.12G019800	0.151032	0.622766	0.242518	1.83506e-16
Glyma.12G019800	Glyma.12G019900	0.165321	0.594564	0.278055	2.3046e-13
Glyma.12G020300	Glyma.12G020400	0.19545	4.20276	0.0465052	2.82812e-119
Glyma.12G022900	Glyma.12G023000	0.669412	1.39584	0.479578	0.227781
Glyma.12G023600	Glyma.12G023700	0.162719	0.535079	0.304103	8.38286e-07
Glyma.12G036100	Glyma.12G036200	0.0981248	0.274829	0.35704	4.79067e-06
Glyma.12G041400	Glyma.12G041500	0.321623	0.882254	0.364547	7.73247e-09
Glyma.12G041500	Glyma.12G041600	0.138539	0.314525	0.440472	0.0041625
Glyma.12G041600	Glyma.12G041700	0.24898	0.352794	0.705738	0.251111
Glyma.12G041900	Glyma.12G042000	0.0932851	0.167842	0.55579	0.0201071
Glyma.12G042100	Glyma.12G042200	0.0538573	0.156968	0.34311	0.000120476
Glyma.12G042200	Glyma.12G042300	0.0157093	0.0241175	0.651363	0.535616
Glyma.12G046100	Glyma.12G046200	0.134934	0.267934	0.503609	0.000100527
Glyma.12G049100	Glyma.12G049200	0.338009	0.688762	0.490749	0.0132673
Glyma.12G054000	Glyma.12G054100	0.080051	1.20707	0.0663184	5.719e-61
Glyma.12G054400	Glyma.12G054500	0.100572	0.262561	0.383042	2.08904e-08
Glyma.12G055500	Glyma.12G055600	0.327348	4.05805	0.0806663	5.16605e-46
Glyma.12G055800	Glyma.12G055900	0.0892556	0.225726	0.395415	0.0222668
Glyma.12G059100	Glyma.12G059200	0.0723371	0.276946	0.261196	1.26059e-08
Glyma.12G059200	Glyma.12G059300	0.111364	0.270469	0.411744	3.42583e-05
Glyma.12G061400	Glyma.12G061500	0.0238302	0.0185755	1.28288	0.781359
Glyma.12G062000	Glyma.12G062100	0.153516	0.324261	0.473433	3.93849e-08
Glyma.12G064600	Glyma.12G064700	0.0484042	0.912273	0.0530589	2.54115e-49
Glyma.12G065100	Glyma.12G065200	0.00275001	0.0939483	0.0292715	3.06556e-05
Glyma.12G067000	Glyma.12G067100	0.0287962	0.12341	0.233339	7.61061e-10
Glyma.12G068700	Glyma.12G068800	0.0488591	0.189664	0.257609	1.60769e-08
Glyma.12G069100	Glyma.12G069200	0.140053	0.506248	0.276649	0.00102913
Glyma.12G069300	Glyma.12G069400	0.421556	1.74535	0.241531	2.28865e-19
Glyma.12G069400	Glyma.12G069500	0.280466	2.05546	0.136449	4.55453e-20
Glyma.12G069800	Glyma.12G069900	0.0307101	0.170913	0.179683	3.97927e-09
Glyma.12G077600	Glyma.12G077700	0.301925	0.160969	1.87567	0.133444
Glyma.12G080400	Glyma.12G080500	0.142683	0.339113	0.420753	4.83609e-08
Glyma.12G087500	Glyma.12G087600	0.0971577	0.332189	0.292477	8.24096e-17
Glyma.12G088000	Glyma.12G088100	0.0808939	0.326912	0.247448	3.56273e-12
Glyma.12G088100	Glyma.12G088200	0.0603432	0.0822612	0.733557	0.301234
Glyma.12G090800	Glyma.12G090900	0.164006	0.628151	0.261093	1.74857e-09
Glyma.12G092800	Glyma.12G092900	0.2274	1.26601	0.17962	2.09514e-21
Glyma.12G093900	Glyma.12G094000	0.0961933	0.221966	0.433369	2.96152e-05
Glyma.12G094000	Glyma.12G094100	0.196621	0.790281	0.248798	2.43142e-15
Glyma.12G101500	Glyma.12G101600	0.418619	4.33492	0.0965691	2.74397e-61
Glyma.12G102500	Glyma.12G102600	0.153085	0.201195	0.760876	0.347515
Glyma.12G108700	Glyma.12G108800	0.00137737	NA	NA	NA
Glyma.12G110700	Glyma.12G110800	0.151692	0.234504	0.646864	0.112253
Glyma.12G110800	Glyma.12G110900	0.00585404	NA	NA	NA
Glyma.12G111400	Glyma.12G111500	0.200943	0.42882	0.468595	2.3083e-08
Glyma.12G122600	Glyma.12G122700	0.112355	0.382327	0.293872	4.69548e-05
Glyma.12G129000	Glyma.12G129100	0.219437	0.490413	0.447454	0.0301782
Glyma.12G130600	Glyma.12G130700	0.0787823	0.287689	0.273846	5.21794e-09
Glyma.12G131300	Glyma.12G131400	NA	0.00401913	2.76235e-13	NA
Glyma.12G131600	Glyma.12G131700	0.00500907	0.134113	0.0373495	6.06476e-09
Glyma.12G138400	Glyma.12G138500	0.105807	0.194885	0.542922	0.0219625
Glyma.12G140300	Glyma.12G140400	0.0191447	0.014934	1.28196	0.547543
Glyma.12G142200	Glyma.12G142300	0.0265453	0.0431438	0.615274	0.0366422
Glyma.12G142300	Glyma.12G142400	0.0885235	0.275144	0.321735	1.03202e-18
Glyma.12G153900	Glyma.12G154000	0.0227919	0.0298996	0.762282	0.458094
Glyma.12G168600	Glyma.12G168700	0.0290585	0.0825478	0.35202	0.034983
Glyma.12G169400	Glyma.12G169500	0.139144	0.541701	0.256864	1.75697e-06
Glyma.12G169500	Glyma.12G169600	0.21912	0.595316	0.368073	1.10067e-05
Glyma.12G179600	Glyma.12G179700	0.274375	2.13686	0.128401	2.46915e-56
Glyma.12G181000	Glyma.12G181100	0.0870725	0.26796	0.324946	7.93439e-10
Glyma.12G187100	Glyma.12G187200	0.183031	0.391991	0.466928	0.0183282
Glyma.12G188400	Glyma.12G188500	0.426729	1.9066	0.223817	7.15456e-31
Glyma.12G191700	Glyma.12G191800	0.267301	1.09784	0.24348	2.14214e-36
Glyma.12G192000	Glyma.12G192100	0.0899929	0.245286	0.36689	1.03517e-13
Glyma.12G193400	Glyma.12G193500	0.136284	0.978044	0.139344	1.89417e-33
Glyma.12G195500	Glyma.12G195600	0.0281484	0.138649	0.20302	1.41983e-07
Glyma.12G196300	Glyma.12G196400	0.174894	0.46636	0.375019	0.00155532
Glyma.12G197400	Glyma.12G197500	0.120505	0.389379	0.309479	2.61976e-15
Glyma.12G198000	Glyma.12G198100	0.0478755	0.0695251	0.688608	0.0443737
Glyma.12G198100	Glyma.12G198200	0.0109852	0.00596404	1.84191	0.848842
Glyma.12G198900	Glyma.12G199000	0.301691	0.511539	0.589771	0.06952
Glyma.12G199700	Glyma.12G199800	0.121735	0.412214	0.29532	1.81476e-14
Glyma.12G200400	Glyma.12G200500	0.34714	1.99418	0.174076	8.65521e-09
Glyma.12G200500	Glyma.12G200600	0.0149674	0.139826	0.107043	0.000727216
Glyma.12G204500	Glyma.12G204600	0.19767	0.551145	0.358653	6.09699e-07
Glyma.12G212600	Glyma.12G212700	0.103902	0.257818	0.403005	3.71098e-07
Glyma.12G215500	Glyma.12G215600	0.134468	1.86475	0.0721105	1.26936e-26
Glyma.12G216300	Glyma.12G216400	0.187931	0.972819	0.193182	6.67443e-29
Glyma.12G217300	Glyma.12G217400	0.0875225	0.106796	0.819526	0.446549
Glyma.12G218300	Glyma.12G218400	0.105251	0.968778	0.108643	4.32708e-10
Glyma.12G220200	Glyma.12G220300	0.024162	0.0999269	0.241797	7.13239e-05
Glyma.12G222800	Glyma.12G222900	0.113967	0.325831	0.349774	5.6314e-10
Glyma.12G223700	Glyma.12G223800	0.623964	1.75786	0.354957	1.12099e-05
Glyma.12G223900	Glyma.12G224000	0.220423	0.518129	0.42542	1.04464e-11
Glyma.12G231400	Glyma.12G231500	0.131492	1.09504	0.120079	1.8417e-37
Glyma.12G233600	Glyma.12G233700	0.0377145	0.0305834	1.23317	0.553513
Glyma.12G234700	Glyma.12G234800	0.168679	0.239072	0.705558	0.156784
Glyma.12G235100	Glyma.12G235200	0.154736	1.38559	0.111675	2.25656e-09
Glyma.12G235200	Glyma.12G235300	0.149499	0.829777	0.180168	6.94331e-07
Glyma.12G238100	Glyma.12G238200	0.122992	0.394531	0.311742	1.18676e-09
Glyma.12G239700	Glyma.12G239800	0.36146	0.845324	0.427599	2.36515e-23
Glyma.12G240200	Glyma.12G240300	0.290168	1.55367	0.186763	1.63195e-08
Glyma.12G241000	Glyma.12G241100	0.185677	1.00334	0.185058	3.36958e-05
Glyma.13G002900	Glyma.13G003000	0.167813	0.366768	0.457545	2.12804e-06
Glyma.13G008700	Glyma.13G008800	0.0243334	0.0413348	0.588691	0.223661
Glyma.13G008800	Glyma.13G008900	0.0146645	0.0476071	0.308032	0.0112999
Glyma.13G013300	Glyma.13G013400	NA	NA	NA	NA
Glyma.13G014800	Glyma.13G014900	NA	NA	NA	NA
Glyma.13G015100	Glyma.13G015200	NA	NA	NA	NA
Glyma.13G015700	Glyma.13G015800	0.112551	0.161987	0.694812	0.0175658
Glyma.13G017100	Glyma.13G017200	0.0268597	0.037797	0.710631	0.122719
Glyma.13G017700	Glyma.13G017800	0.000501925	0.00245054	0.204823	0.180047
Glyma.13G022500	Glyma.13G022600	0.14692	0.252234	0.582474	0.0110056
Glyma.13G023600	Glyma.13G023700	0.00958197	0.0190802	0.502194	0.0691841
Glyma.13G023700	Glyma.13G023800	0.0101368	0.0111993	0.905131	0.671333
Glyma.13G024600	Glyma.13G024700	0.0572087	0.0261948	2.18397	0.114895
Glyma.13G032000	Glyma.13G032100	0.171564	0.693792	0.247284	6.61531e-30
Glyma.13G032900	Glyma.13G033000	0.0950412	0.0497436	1.91062	0.0814679
Glyma.13G033000	Glyma.13G033100	0.0251465	0.0151161	1.66355	0.590457
Glyma.13G033300	Glyma.13G033400	0.0456589	0.0472964	0.965379	0.859884
Glyma.13G033400	Glyma.13G033500	0.0788682	0.0665339	1.18538	0.43301
Glyma.13G035700	Glyma.13G035800	0.20837	0.845024	0.246584	4.44686e-34
Glyma.13G035800	Glyma.13G035900	0.20579	0.479644	0.429047	2.22087e-13
Glyma.13G038600	Glyma.13G038700	0.117302	0.580514	0.202065	4.49495e-15
Glyma.13G042900	Glyma.13G043000	0.261609	1.16649	0.22427	1.1092e-35
Glyma.13G043500	Glyma.13G043600	0.16795	0.436739	0.384554	2.33387e-13
Glyma.13G044200	Glyma.13G044300	0.2117	0.294184	0.719617	0.0623532
Glyma.13G048100	Glyma.13G048200	0.00291028	NA	NA	NA
Glyma.13G048600	Glyma.13G048700	0.175845	0.946334	0.185817	1.87417e-53
Glyma.13G048700	Glyma.13G048800	0.173689	0.811664	0.213991	1.6114e-40
Glyma.13G048800	Glyma.13G048900	0.194405	0.375396	0.517867	2.33739e-07
Glyma.13G049100	Glyma.13G049200	0.121763	0.665772	0.182889	3.04057e-25
Glyma.13G052200	Glyma.13G052300	0.408626	0.676668	0.60388	0.00182358
Glyma.13G053600	Glyma.13G053700	0.0882018	0.326898	0.269815	2.67765e-25
Glyma.13G054300	Glyma.13G054400	0.0653455	0.348262	0.187633	1.80461e-36
Glyma.13G054700	Glyma.13G054800	0.163609	0.338177	0.483798	0.0172955
Glyma.13G054800	Glyma.13G054900	0.155645	0.335174	0.46437	0.0478321
Glyma.13G061400	Glyma.13G061500	0.163149	0.266944	0.611175	0.12468
Glyma.13G061500	Glyma.13G061600	0.170156	0.426187	0.399253	7.70699e-10
Glyma.13G067100	Glyma.13G067200	0.183326	0.447874	0.409326	1.31535e-05
Glyma.13G072800	Glyma.13G072900	0.176282	0.392824	0.448755	0.000510459
Glyma.13G076700	Glyma.13G076800	0.0926183	0.279576	0.331281	7.3278e-14
Glyma.13G085800	Glyma.13G085900	0.147583	0.32084	0.45999	0.0464506
Glyma.13G087400	Glyma.13G087500	0.101495	0.440811	0.230246	4.67249e-22
Glyma.13G090100	Glyma.13G090200	0.30653	0.399188	0.767884	0.76257
Glyma.13G092800	Glyma.13G092900	0.102546	0.806431	0.12716	1.58101e-24
Glyma.13G094100	Glyma.13G094200	0.401177	3.57088	0.112347	2.25908e-23
Glyma.13G094900	Glyma.13G095000	0.113473	3.85412	0.0294419	2.20566e-84
Glyma.13G095100	Glyma.13G095200	0.133122	1.30078	0.10234	1.54575e-12
Glyma.13G095200	Glyma.13G095300	0.163432	1.77451	0.0920997	2.65045e-35
Glyma.13G104600	Glyma.13G104700	0.301555	1.69446	0.177965	8.46381e-48
Glyma.13G105200	Glyma.13G105300	0.294157	0.96361	0.305266	2.84369e-08
Glyma.13G109700	Glyma.13G109800	0.093695	0.330598	0.283411	6.26952e-12
Glyma.13G118500	Glyma.13G118600	0.146734	0.34582	0.424307	2.00439e-19
Glyma.13G118800	Glyma.13G118900	0.0581022	0.160518	0.361967	8.10969e-16
Glyma.13G118900	Glyma.13G119000	0.0814597	0.322051	0.252941	1.27846e-38
Glyma.13G122600	Glyma.13G122700	0.117808	0.430281	0.273793	5.21663e-08
Glyma.13G122700	Glyma.13G122800	0.123069	0.237531	0.518118	0.0108034
Glyma.13G122800	Glyma.13G122900	0.0771331	0.210674	0.366126	0.000918532
Glyma.13G128300	Glyma.13G128400	0.267474	1.17597	0.227451	1.97105e-16
Glyma.13G129000	Glyma.13G129100	0.0693626	0.239901	0.289131	1.08365e-05
Glyma.13G129400	Glyma.13G129500	0.00755851	0.0989575	0.0763813	8.0422e-05
Glyma.13G130700	Glyma.13G130800	0.10263	0.501586	0.204611	8.29976e-27
Glyma.13G133000	Glyma.13G133100	0.296248	1.86025	0.159252	5.91938e-12
Glyma.13G135500	Glyma.13G135600	0.0777058	0.201651	0.385348	0.00032461
Glyma.13G142700	Glyma.13G142800	0.0830511	0.289029	0.287346	0.000679129
Glyma.13G142800	Glyma.13G142900	0.100605	0.315486	0.31889	0.0284506
